DeviceTag:,Xsens DOT 3,,,,,,,,,,,,,,,,,
FirmwareVersion:,1.3.0,,,,,,,,,,,,,,,,,
AppVersion:,2020.1.1,,,,,,,,,,,,,,,,,
Measurement Mode:,Sensor fusion Mode - Extended (Quaternion),,,,,,,,,,,,,,,,,
StartTime:,2020-08-03 15:46:12.323 +0200,,,,,,,,,,,,,,,,,
© Xsens Technologies B. V. 2005-2020,,,,,,,,,,,,,,,,,,,
PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Status
146, 3682887528, 0.29425812, -0.2058659, 0.04946748, -0.93197984, -2.7464795, 0.40258518, -0.6673708, 0
147, 3682904195, 0.3129939, -0.2305765, 0.04966615, -0.92000264, -1.9150152, 0.0024594807, -1.1577711, 0
148, 3682920862, 0.3307217, -0.25795877, 0.048161846, -0.90651155, -1.4318503, -0.27474844, -1.5869665, 0
149, 3682937529, 0.3468631, -0.2892153, 0.04468152, -0.8910928, -1.3175797, -0.50791085, -1.8708935, 0
150, 3682954196, 0.36080563, -0.32387167, 0.03823723, -0.8737657, -1.4612892, -0.6979434, -1.7198772, 0
151, 3682970863, 0.37220252, -0.35948122, 0.027950313, -0.85525405, -1.6685468, -1.284472, -1.1397877, 0
152, 3682987530, 0.38108584, -0.39343643, 0.014577365, -0.8365231, -1.4599633, -1.7125671, -0.31177616, 0
153, 3683004197, 0.38875332, -0.42319772, -0.0010617431, -0.8183981, -0.9991543, -1.7503717, 0.62022495, 0
154, 3683020864, 0.39668274, -0.44788238, -0.017973844, -0.80107623, -0.41366187, -1.5636675, 1.0861378, 0
155, 3683037531, 0.40530354, -0.46783447, -0.035160024, -0.7846183, 0.22202641, -1.4714879, 1.3512735, 0
156, 3683054198, 0.41392958, -0.4837957, -0.05227911, -0.76933295, 0.8058871, -1.3119625, 1.3865223, 0
157, 3683070865, 0.42158735, -0.4965192, -0.06928988, -0.7556017, 1.291216, -1.1293584, 1.3178749, 0
158, 3683087532, 0.42818022, -0.5068718, -0.085692935, -0.7432373, 1.7401981, -1.1661116, 1.2303467, 0
159, 3683104199, 0.4339658, -0.51580644, -0.10032765, -0.7318154, 2.088037, -1.1273901, 1.3237991, 0
160, 3683120866, 0.43831035, -0.5238455, -0.113194905, -0.7215671, 2.2211878, -0.6318025, 1.7776566, 0
161, 3683137533, 0.44178733, -0.53045285, -0.12482496, -0.7126462, 2.0894303, -0.0805002, 2.5347376, 0
162, 3683154200, 0.44530702, -0.5349088, -0.13528639, -0.7051767, 1.7404943, 0.55587965, 3.079193, 0
163, 3683170867, 0.4493216, -0.53658473, -0.14432499, -0.6995422, 1.2188051, 1.0266134, 3.6460857, 0
164, 3683187534, 0.45429182, -0.53635097, -0.1503831, -0.6952221, 0.8649154, 1.108413, 3.8907804, 0
165, 3683204201, 0.4598441, -0.5360737, -0.15183152, -0.69146055, 0.6581001, 1.2143629, 3.8976402, 0
166, 3683220868, 0.46444362, -0.53735685, -0.14738292, -0.68834585, 0.7003508, 1.3919184, 3.925436, 0
167, 3683237535, 0.46759397, -0.54091084, -0.1355962, -0.68584794, 0.7587302, 1.4134241, 3.8008146, 0
168, 3683254202, 0.46886593, -0.5468904, -0.11641237, -0.68375874, 0.6100668, 1.3155463, 3.6335974, 0
169, 3683270869, 0.468019, -0.55497384, -0.090302765, -0.6817696, 0.45593375, 1.3717881, 3.58745, 0
170, 3683287536, 0.46342108, -0.5659028, -0.058768164, -0.6793697, 0.20965818, 1.3711885, 3.1760073, 0
171, 3683304203, 0.45460147, -0.5795086, -0.02383, -0.67597467, -0.33496594, 1.6127607, 3.2092133, 0
172, 3683320870, 0.4434782, -0.59378713, 0.011921838, -0.6712705, -0.9513438, 1.7389845, 3.3223772, 0
