Marta_trial 1;;;;;;;;;
Date:;29/07/2020;;;;;;;;
Time:;17:13:33;;;;;;;;
Type:;muscu_imu;;;;;;;;
Description:;;;;;;;;;
Notes:;;;;;;;;;
;;;;;;;;;
TRAJECTORIES;;;;;;;;;
100.000000;Hz;;;;;;;;
;R_shoulder1;;;R_elbow2;;;R_wrist3;;
Field #;X;Y;Z;X;Y;Z;X;Y;Z
4727;400.085907;190.872131;320.330475;390.024902;63.688370;310.364410;433.222931;-67.151505;359.381256
4728;400.180664;191.067108;320.169556;389.037598;61.022320;306.524567;430.490326;-72.157700;350.347107
4729;400.364685;191.231644;319.926514;388.072632;58.109859;302.737579;427.510803;-77.327057;340.966034
4730;400.585602;191.253693;319.655396;387.277435;55.026978;298.537750;424.616028;-82.138100;330.854095
4731;400.640961;191.215912;319.570251;386.263611;52.071819;293.953369;422.039154;-86.923767;320.034119
4732;400.793823;191.050873;319.294250;385.546448;48.933250;288.973389;419.240570;-91.624306;308.788513
4733;401.086151;190.725983;318.903656;384.436768;45.782154;283.811768;416.755798;-95.928345;296.902802
4734;401.417908;190.350052;318.391754;383.531555;42.845303;278.146606;414.388275;-99.725388;284.536621
4735;401.634369;190.091934;317.920563;382.274109;39.803726;272.185059;411.913574;-103.018303;271.815094
4736;401.932373;189.389099;317.488892;381.155090;37.110199;265.932037;409.504028;-105.846298;259.476593
4737;402.077393;188.682007;317.250183;380.182190;34.541126;259.546875;406.975677;-108.158569;246.839127
4738;402.446686;188.059753;316.625275;379.023346;32.416073;253.033051;404.350891;-110.144936;234.126221
4739;402.646393;186.983810;316.333435;377.915741;30.597628;246.663025;401.526093;-111.440407;221.164734
4740;402.999207;186.358093;315.943451;376.820923;28.727367;240.219009;398.485321;-112.444801;208.393570
4741;403.412292;184.993652;315.513550;375.991241;27.166466;233.655243;395.525116;-113.046494;195.538559
4742;403.853973;183.952347;315.219238;374.998962;25.862288;227.321884;392.740692;-113.130775;182.406967
4743;404.365753;183.001663;314.555481;374.045532;24.250780;220.945969;390.240906;-112.579590;169.029922
4744;404.572784;181.653625;314.458374;373.435211;23.205793;214.235031;388.184906;-111.127090;155.288391
4745;404.954681;180.772919;313.867584;372.499786;22.003017;207.297318;386.058960;-109.523582;141.727875
4746;404.969177;179.652420;313.555542;371.641815;21.204147;200.476089;384.332489;-107.067955;128.285141
4747;405.077393;178.718658;313.182129;370.293915;20.682667;193.416153;382.656891;-104.236435;114.992622
4748;405.354675;177.801956;312.877472;369.524628;20.483646;186.178879;380.685303;-100.665848;102.290855
4749;405.535278;176.748138;312.512939;368.648407;20.280470;179.610123;378.423309;-97.055122;90.038528
4750;405.662659;175.855530;312.376617;368.290863;20.641932;172.871201;376.301636;-92.733772;77.851051
4751;406.093811;174.303421;311.941467;367.699615;20.665495;166.740891;374.339844;-87.781982;66.378769
4752;406.266083;172.562027;311.905273;367.421173;20.959278;160.856186;372.813293;-82.205902;54.959492
4753;406.607056;170.766022;311.183929;367.623352;21.450411;155.087006;371.427277;-76.047752;43.886513
4754;406.578674;169.199631;311.161896;367.717102;22.065420;149.576813;370.733795;-69.661690;33.168797
4755;406.641907;167.671326;310.493988;367.703247;22.813934;144.252029;369.859558;-62.705681;23.296677
4756;406.852173;166.469223;310.195221;367.828430;24.177633;139.033340;369.172485;-55.614353;14.166561
4757;407.093964;165.194077;309.635437;367.871246;25.691149;134.119629;368.106689;-48.644112;5.947799
4758;407.104462;163.622620;309.752960;367.923798;27.311724;129.441376;367.518616;-41.655132;-1.883449
4759;407.486847;161.993393;309.196503;368.113129;29.321022;125.443741;366.262604;-34.641647;-8.434130
4760;408.067078;160.510391;309.009094;368.349274;31.431332;121.777184;365.341187;-27.637676;-14.831499
4761;408.603821;158.748627;308.476318;368.697327;33.484543;118.179619;364.598541;-20.484169;-20.582092
4762;408.945465;157.284103;308.311554;369.320923;35.656868;114.925003;363.776001;-13.163146;-25.782520
4763;409.537506;156.015854;307.882416;369.824036;38.102993;111.974205;363.186157;-6.001048;-30.508142
4764;410.242401;155.136230;307.457153;370.618164;40.477039;108.644890;363.089081;1.470724;-35.064716
4765;410.900818;154.273743;306.802582;371.163940;43.609032;106.068428;362.809021;8.700745;-38.808456
4766;411.368988;153.572388;306.584534;371.261566;46.237648;104.007050;362.601654;15.629792;-42.316040
4767;411.925720;153.296967;306.046478;371.771759;49.350224;101.405922;362.396881;22.276316;-45.123871
4768;412.348602;153.224838;305.355682;371.652893;52.498398;99.850632;362.145386;28.592855;-47.667538
4769;412.924774;153.342239;304.552032;371.901459;55.641945;98.053490;361.858154;34.757240;-49.829941
4770;413.485107;153.870560;303.703400;372.084381;58.561543;96.177757;361.595276;40.311344;-51.580338
4771;414.343750;154.819000;302.519257;372.176941;61.488964;94.809814;361.277649;45.514027;-53.230560
4772;414.042999;155.021957;302.549652;371.906067;64.254974;93.673546;360.996246;50.418991;-54.629642
4773;414.063080;155.961899;302.262085;372.076813;66.897232;92.458305;360.767975;54.737305;-56.056133
4774;414.087341;156.691132;301.909821;371.805145;69.439178;91.264839;360.224152;59.075157;-57.222950
4775;414.354034;157.740219;301.206116;371.613831;71.957756;90.375771;359.730957;62.872929;-58.220852
4776;414.092224;158.273666;301.451630;371.290436;74.203995;89.412209;359.240356;66.784714;-59.152260
4777;413.979645;158.621490;301.391541;370.713715;76.455124;89.051666;358.922852;70.069290;-60.102795
4778;413.744110;159.131516;301.426178;370.425964;78.751884;87.979446;358.202515;73.332863;-60.896805
4779;414.152130;159.938171;300.654419;369.856232;80.585640;87.515289;357.544342;76.545143;-61.471336
4780;413.970581;160.126984;300.791046;368.883545;82.406761;87.300812;356.777863;79.325569;-62.211754
4781;413.399323;160.090820;301.141479;368.220673;83.764748;87.011055;355.772919;81.887894;-62.427212
4782;413.199951;160.456894;300.939362;367.576660;85.121223;86.824638;354.594604;84.039711;-62.387100
4783;412.821320;160.883636;301.065247;366.596222;86.209564;86.973701;353.384155;86.163322;-62.360806
4784;412.483185;161.302658;301.117035;365.633972;87.038300;86.989708;352.326019;87.687851;-62.113628
4785;412.180206;161.614197;301.116852;364.693695;87.801826;87.000557;350.832733;89.040710;-61.686378
4786;411.901459;161.943954;301.226837;363.539490;88.550743;87.249153;349.501221;89.997215;-61.264008
4787;411.470276;162.323822;301.646698;362.539398;89.116814;87.681694;347.963348;90.714081;-61.036030
4788;411.068695;162.803406;301.784149;361.266205;89.495758;87.950279;346.728241;91.091423;-60.455563
4789;410.574188;163.332291;301.994263;359.995331;89.726730;88.390198;345.112946;91.051117;-59.790779
4790;410.161224;163.624313;302.056641;358.653381;89.811829;88.959778;343.626068;90.352386;-58.991653
4791;409.583527;164.002106;302.472046;357.351624;89.755173;89.584511;342.005585;89.465256;-58.118332
4792;409.008545;164.605118;302.902374;356.003387;89.173927;90.611908;340.112701;87.989830;-57.147606
4793;408.614929;165.008789;303.107910;354.669373;88.417542;91.266693;338.632202;86.183899;-56.205185
4794;407.960938;165.426727;303.481110;353.343201;87.564529;92.259850;336.789093;84.169601;-55.254700
4795;407.523376;165.656235;303.641602;351.937378;86.560638;93.169739;335.035828;81.557343;-54.124771
4796;406.909088;165.880661;304.229767;350.357880;85.102440;94.358032;333.420410;78.718102;-52.866581
4797;406.113586;166.002701;304.847504;349.098328;83.756042;95.476906;331.411499;75.597763;-51.582134
4798;405.949799;166.405701;304.707733;347.709534;82.401375;96.586205;329.684418;72.255493;-49.995831
4799;404.801392;166.301117;305.638153;346.626160;80.821106;97.907616;328.343201;68.738480;-48.669941
4800;404.317413;166.504074;305.861664;345.102814;78.983017;99.319901;326.754425;64.888367;-46.794193
4801;403.727295;166.705643;306.429657;344.124542;77.132111;100.665733;325.111420;60.806503;-44.968639
4802;403.217743;167.022461;306.890045;342.872009;75.271378;102.210388;324.128723;56.555546;-43.139183
4803;402.779816;167.226486;307.235077;341.759338;73.310059;103.877464;322.623016;52.041298;-40.936687
4804;402.327484;167.534424;307.451447;340.776062;71.226303;105.547256;321.487030;47.203144;-38.692436
4805;401.967621;167.758011;307.615387;339.761292;69.054024;107.254745;320.308197;42.117508;-36.248955
4806;401.635193;168.079361;307.974762;338.970367;66.828354;109.136192;319.386963;36.796631;-33.588158
4807;401.218597;168.565414;308.403748;338.084595;64.559685;111.286453;318.622742;31.368946;-30.857470
4808;400.937439;168.980255;308.580261;337.194366;62.233219;113.265709;317.892242;25.751316;-27.919207
4809;400.472778;169.456894;308.622742;336.538391;60.040657;115.469849;317.169128;19.958475;-24.218931
4810;400.056488;169.632446;308.835114;335.812500;57.798550;117.829132;316.667664;14.004982;-21.144661
4811;399.831207;170.046341;308.778137;335.186005;55.405392;120.337692;316.450073;7.823428;-17.210838
4812;399.366364;170.710098;309.156006;334.819702;53.113804;122.924751;316.158325;1.574858;-12.947083
4813;399.056091;171.197174;309.320984;334.288574;50.663651;125.597847;315.991669;-4.878268;-8.514277
4814;398.886414;171.533508;309.357605;334.060120;48.303864;128.442001;316.006470;-11.445031;-3.580334
4815;398.430389;171.983826;309.586670;333.833252;46.041031;131.489227;316.089508;-17.664816;1.424085
4816;398.205353;172.578033;309.748657;333.948914;43.603226;134.663925;316.448730;-24.110924;6.665972
4817;397.901337;173.021545;310.029755;334.044159;41.268517;138.072845;316.965546;-30.697542;12.592200
4818;397.793427;173.617050;310.224854;334.120728;38.752460;141.713562;317.913361;-36.847427;18.492210
4819;397.593109;174.316452;310.405029;334.422943;36.733398;145.664093;318.490234;-43.262173;25.121393
4820;397.431000;174.832657;310.178589;334.618927;34.660118;149.658920;319.696533;-49.518021;31.625044
4821;397.242889;175.206253;310.358459;335.136383;32.737728;153.556351;320.557648;-55.548489;39.088566
4822;397.173157;175.979675;310.445374;335.750092;31.003805;157.678329;321.989929;-61.671589;46.306419
4823;397.001007;176.485031;310.460999;336.360565;29.217569;161.730865;323.636536;-67.269272;53.961926
4824;396.796844;176.890976;310.749786;336.984741;27.637558;166.288727;324.982178;-72.967285;62.032665
4825;396.689697;177.297409;310.902039;337.828186;26.162666;170.923920;326.638733;-78.452759;70.487991
4826;396.591980;177.978256;310.893677;338.621368;24.883228;175.416351;328.551392;-83.257324;78.827606
4827;396.489807;178.284500;310.877197;339.720703;23.516438;180.192429;330.662506;-88.090515;87.082710
4828;396.391266;178.591278;311.042908;340.662140;22.354879;184.890869;332.633698;-92.661171;95.712524
4829;396.376495;179.379776;311.070801;341.754242;21.096550;189.311218;334.861267;-96.989487;104.246948
4830;396.187683;179.844879;311.606140;342.737579;19.963797;193.820206;336.749756;-101.147766;112.776390
4831;396.070709;180.036087;311.542389;343.581604;18.786461;198.513794;338.530762;-105.207016;121.147476
4832;396.035645;179.980576;311.692688;344.414246;17.755903;202.908554;340.608307;-108.832428;129.053635
4833;395.949341;179.784241;312.181030;345.383820;16.641663;207.026688;342.591492;-112.291565;137.231415
4834;395.788696;179.569138;312.418945;346.368469;15.442449;211.147186;344.573669;-115.467140;144.719284
4835;395.564606;179.167389;312.737732;347.261658;14.343787;214.986435;346.291840;-118.340614;152.333496
4836;395.346954;178.761337;313.045166;347.977570;13.241481;218.758148;348.508911;-120.989288;159.120926
4837;395.243835;178.527740;313.104401;348.816803;12.236274;222.327164;350.528839;-123.239731;165.992783
4838;395.137329;178.139984;313.428009;349.570160;11.132309;226.116119;352.302032;-125.429924;173.101639
4839;394.911774;177.846634;313.545380;350.554291;10.371981;229.646774;354.659363;-127.221489;179.505585
4840;394.709320;177.289566;313.793091;351.206299;9.569314;232.838608;356.768433;-128.938843;185.806213
4841;394.440460;176.937866;313.920471;352.334076;9.174566;236.258224;358.971985;-130.279282;192.257797
4842;394.210205;176.455780;314.357391;353.157227;8.923359;239.540024;361.396576;-131.210495;198.821564
4843;394.099152;176.167694;314.286224;354.074219;8.740605;242.852707;363.591003;-131.965637;205.388199
4844;393.779388;175.652374;314.588959;355.153473;8.847406;246.171234;366.202881;-132.432617;212.469421
4845;393.658417;175.450760;314.695923;356.379852;9.359478;249.636658;368.951385;-132.441559;219.313202
4846;393.634094;175.320633;314.767181;357.495514;9.957829;253.156204;371.729309;-132.368958;226.522629
4847;393.603149;175.322906;314.850800;358.605560;10.796012;256.665924;374.654205;-132.043243;233.961029
4848;393.619751;175.308029;314.908752;359.819611;11.973624;260.147491;377.906586;-131.272614;241.275848
4849;393.611298;175.362915;315.021027;361.257263;13.129979;263.548950;381.069427;-130.258087;248.972626
4850;393.661438;175.442795;315.073944;362.508575;14.597037;267.274689;384.490723;-128.966599;256.821777
4851;393.680267;175.572449;315.131592;363.873413;16.166584;270.700226;387.873108;-127.376350;265.114838
4852;393.705841;175.832779;315.153229;365.428680;18.098110;274.270996;391.114899;-125.630791;273.331726
4853;393.758911;176.085403;315.188904;366.832184;20.184671;277.964752;394.631714;-123.265015;281.505280
4854;393.852905;176.306259;315.252563;368.351135;22.203123;281.777344;397.934998;-120.596741;290.355530
4855;393.980316;176.424881;315.310028;369.691772;24.341183;285.561493;401.168610;-117.822945;298.834869
4856;394.163971;176.561432;315.431244;371.303070;26.605448;288.868561;404.422852;-114.868263;307.639771
4857;394.280823;176.635635;315.573914;372.750061;28.818806;292.702728;407.704193;-111.519669;316.025055
4858;394.428528;176.649124;315.745758;374.178101;31.157606;296.388336;411.240021;-107.681862;323.814484
4859;394.460693;176.594604;315.951080;375.639862;33.649639;299.825378;414.227753;-104.106209;332.281860
4860;394.524353;176.402863;316.138733;376.934448;35.916958;303.298462;417.452637;-100.297653;340.100525
4861;394.545258;176.119873;316.394714;378.322815;38.198853;306.278137;420.219849;-96.303673;347.953125
4862;394.564697;175.656326;316.637482;379.722107;40.501465;309.408661;422.966705;-92.135696;355.415161
4863;394.757782;175.205597;316.833740;380.803497;42.773422;312.596710;425.469818;-87.951668;362.835297
4864;394.878143;174.996307;317.001251;381.772064;44.950180;315.410980;427.857697;-83.782150;369.658844
4865;395.084503;174.586533;317.204376;383.215271;47.348637;318.112579;429.922455;-79.594505;376.250763
4866;395.394226;173.727768;317.484070;384.246033;49.624058;320.662781;431.933990;-75.519630;382.726135
4867;395.324036;173.320816;317.801147;385.313782;52.068253;323.233337;433.550934;-71.282326;388.582336
4868;395.555939;172.927002;317.963013;386.300354;54.181076;325.417572;434.914368;-67.489655;394.079803
4869;395.606049;172.659515;318.004852;387.207642;56.280220;327.364075;436.553802;-63.943954;398.795013
4870;395.736420;172.239288;318.045288;388.060730;58.248390;329.164948;437.929962;-60.244858;403.211456
4871;396.039825;171.873322;318.079498;388.636566;59.803596;330.726044;438.942261;-57.085670;407.301086
4872;396.276642;171.734421;318.218719;389.237579;61.166279;331.904327;440.112976;-54.335949;410.575104
4873;396.580139;171.674042;318.218262;389.623169;62.282528;332.922150;441.037933;-51.717552;413.609222
4874;396.846832;171.703293;318.224701;390.153717;63.406120;333.706909;441.646698;-49.351585;415.943726
4875;397.050812;171.726196;318.196259;390.365601;64.315521;334.347931;442.402740;-47.794025;417.685120
4876;397.356354;171.813690;318.000153;390.662170;65.167259;334.779236;442.808044;-46.269699;419.267609
4877;397.435242;171.868301;317.973114;390.903870;65.939011;335.112366;442.590546;-44.958492;420.242462
4878;397.685974;171.944748;317.922485;391.116425;66.540634;335.433228;442.440704;-44.181183;420.840179
4879;397.883484;172.071106;317.841339;391.332886;67.007721;335.376556;442.226288;-43.839378;421.145233
4880;398.180695;172.531113;317.641510;391.320557;67.412247;335.204590;441.929596;-43.760395;420.845428
4881;398.489136;172.866959;317.459534;391.181458;67.472313;334.848907;441.602173;-43.940376;420.151611
4882;398.620758;173.230591;317.198120;390.961426;67.188934;334.170288;441.060211;-44.568375;419.008179
4883;398.737610;173.653839;317.039856;390.697479;66.866798;333.568848;440.004852;-45.523506;417.741821
4884;398.835175;174.169968;317.012329;390.264618;66.595673;332.756195;439.152161;-46.510838;415.940826
4885;399.023163;174.596313;316.705750;390.015076;66.163475;331.717041;437.599304;-48.167553;414.154999
4886;399.088959;175.061371;316.509430;389.518921;65.478638;330.667664;436.799927;-49.910542;411.306885
4887;399.420746;175.910538;316.180237;388.938782;64.734413;329.311584;435.397919;-52.277084;408.460327
4888;399.469513;176.535034;315.971649;388.561798;63.816433;328.044678;434.156494;-54.778999;404.983856
4889;399.548615;177.083984;316.003113;388.039856;62.774220;326.400513;432.653473;-57.738419;401.194702
4890;399.425323;177.927948;316.095032;387.112335;61.303787;324.855438;431.139984;-60.692902;396.923676
4891;399.267761;178.521240;316.089355;386.369385;59.688114;322.854095;429.270081;-64.069473;392.206055
4892;399.359558;179.419312;315.868866;385.457886;57.956318;320.833832;427.349335;-67.802498;387.183105
4893;399.178040;180.030426;315.759064;384.428741;56.099262;318.478241;425.239258;-71.566002;381.312866
4894;399.245361;180.593506;315.645996;383.542664;54.281963;315.947479;423.135223;-75.526344;375.032043
4895;399.171722;181.497070;315.612640;382.676025;52.230476;313.425598;421.107574;-79.771072;368.329346
4896;398.852875;181.954803;315.715485;381.737762;50.093689;310.801086;419.145111;-83.857063;360.772949
4897;398.578369;182.465942;315.885010;380.736237;47.779110;307.759277;416.775299;-88.011093;352.621674
4898;398.326752;183.076019;315.843933;379.597290;45.427567;304.529846;414.341248;-92.324509;344.212830
4899;398.205566;183.355957;315.881775;378.369568;42.796200;301.022369;412.019073;-96.463821;335.499084
4900;398.017609;183.566422;316.030487;377.018463;40.047066;297.263550;409.446014;-100.624481;325.988403
4901;398.291168;184.079727;315.611298;375.589813;37.372025;293.209137;406.862213;-104.348137;316.292389
4902;397.664520;183.937027;316.130066;374.391052;34.627666;288.835052;404.454987;-107.937592;305.983307
4903;397.521515;183.960770;316.148956;373.018677;32.132053;284.416870;401.833405;-111.414612;295.800110
4904;397.358276;183.885895;316.211273;371.540771;29.691063;279.684845;398.988037;-114.385803;285.352478
4905;397.178864;183.721619;316.310883;370.233795;27.501640;274.834473;396.322205;-117.139000;274.633942
4906;397.118866;183.491196;316.432068;368.978729;25.326078;269.966400;393.297485;-119.044670;263.746124
4907;397.016205;183.211456;316.486816;367.803864;23.321564;264.860870;390.500061;-120.769356;252.663010
4908;396.890808;182.856689;316.562195;366.757141;21.679995;259.834717;387.536530;-122.370247;241.573837
4909;396.790283;182.356995;316.568848;365.520081;19.967152;254.693970;384.680206;-123.268913;229.609695
4910;396.793549;182.030960;316.405975;364.575043;18.285439;249.165741;382.128571;-123.909431;217.747086
4911;396.893677;181.690826;316.382141;363.525452;16.929106;243.311584;379.567200;-124.198875;205.658722
4912;396.998535;181.352234;316.256805;362.448334;15.641702;237.276886;377.095245;-123.777489;193.516205
4913;397.153625;180.735458;315.959320;361.270538;14.547700;231.011215;374.847626;-122.965706;181.063431
4914;397.411652;180.235001;315.531036;360.129120;13.497491;224.846954;372.556396;-121.835190;168.923325
4915;397.712677;179.816010;315.414917;359.298309;12.854100;218.418106;370.211243;-119.902359;156.802200
4916;397.926727;179.377975;315.242188;358.390228;12.368637;212.338654;368.107819;-117.962769;144.677322
4917;398.206726;178.612839;314.741516;357.546021;12.094820;205.944031;365.794159;-115.346527;132.981628
4918;398.481842;178.033844;314.411560;356.764374;11.916933;199.714020;363.740112;-112.114479;120.929344
4919;398.592621;177.059158;314.282257;356.557709;12.101844;193.393997;362.098145;-108.580070;108.872475
4920;398.898285;176.340042;313.846771;355.592621;12.381636;187.214920;360.244049;-104.547173;96.964378
4921;399.265594;175.251740;313.323761;355.193146;12.680869;181.057022;358.355286;-100.074379;85.675560
4922;399.485840;174.579971;313.076172;354.825500;13.438338;174.828018;356.814270;-95.118454;74.201561
4923;399.901825;173.181381;312.506317;354.473572;14.120945;168.816040;354.937897;-89.870552;63.504356
4924;400.366211;172.155273;312.306030;354.153961;15.021728;163.030518;353.785370;-83.667923;52.766823
4925;400.611206;170.908279;311.872131;354.069885;16.170811;157.371140;352.490845;-77.256241;42.539501
4926;400.885040;169.528137;311.398590;353.999451;17.612070;151.774002;351.098267;-70.516235;32.814751
4927;401.302826;168.368073;311.117889;354.067291;19.235497;146.404144;350.099487;-63.373241;23.360773
4928;401.898163;167.318390;310.527985;354.241241;21.225096;141.388611;349.091919;-55.878616;14.560380
4929;402.828674;166.249374;309.729401;354.524933;23.244968;136.521927;348.297638;-47.954517;6.119319
4930;402.847076;164.410843;309.727112;354.848907;25.594879;131.576462;347.358856;-39.528294;-1.717983
4931;403.550323;162.933533;309.470398;355.399384;28.038160;127.124428;346.848816;-31.108715;-9.060210
4932;404.356628;161.462723;308.666046;355.957886;30.632421;122.883026;346.273712;-22.479841;-15.885681
4933;405.267975;160.086014;308.250946;356.624390;33.363125;118.927612;345.746979;-13.667184;-21.878613
4934;405.916931;158.562393;307.979767;357.654114;36.019875;115.204277;345.233276;-4.545971;-27.275404
4935;406.605530;157.157333;307.264954;358.478790;39.094265;111.889595;345.169708;4.249892;-31.911350
4936;407.271393;156.340134;306.694427;359.331696;41.835106;109.001045;345.042419;13.089284;-35.834743
4937;407.975281;155.540588;306.147736;360.443726;45.130569;106.453178;345.032135;21.524553;-39.145489
4938;408.751862;155.115082;305.306976;361.323730;48.235527;104.006302;344.823914;29.250147;-41.880013
4939;409.126190;155.024719;304.854462;362.223297;51.422020;101.754868;345.256714;36.919079;-44.153751
4940;409.613220;155.122696;304.238892;363.203522;54.644844;99.507538;345.583130;43.953880;-46.501835
4941;409.855347;155.359680;303.796051;363.926758;58.236427;97.658005;346.231934;51.003883;-48.791824
4942;410.536316;156.244385;302.765778;364.793884;61.650726;95.747963;346.910217;57.278862;-50.443386
4943;410.943176;156.988541;301.903412;365.622620;65.180214;93.550858;347.960388;63.351692;-52.435890
4944;411.043549;158.281265;301.136780;365.912781;68.854485;92.147720;348.597778;68.767204;-53.964672
4945;411.025848;159.642670;300.676025;366.364166;72.341316;90.253693;349.421997;73.713203;-55.332542
4946;411.041840;161.088547;299.925659;366.449280;75.724541;89.052826;350.219299;78.156082;-56.935646
4947;411.055725;162.463394;299.363068;367.018066;78.953728;87.495949;350.935272;82.006096;-58.256405
4948;410.743683;163.856995;298.731384;367.125671;81.792175;86.124786;351.507172;85.502922;-59.228683
4949;410.690491;165.554276;298.070374;367.287537;84.641785;85.210800;351.988800;88.720734;-60.635315
4950;410.547241;167.084488;297.893982;367.507111;87.070595;84.330452;352.258911;91.451485;-61.376816
4951;410.471436;168.418457;297.789612;367.428833;89.080528;83.546745;352.553619;93.717529;-62.172455
4952;410.160583;169.116226;297.598694;367.104279;90.945496;83.085892;352.396088;95.980804;-62.570385
4953;410.018768;170.191879;297.164276;367.095093;92.554016;82.734940;352.458954;97.863136;-63.422783
4954;409.612213;170.694183;297.664337;366.719666;93.882713;82.620918;352.189240;99.308617;-63.395836
4955;409.462677;171.419800;297.653473;366.192108;95.023888;82.518272;351.816528;100.537308;-63.479523
4956;409.295227;171.937714;297.926849;365.841583;95.726990;82.366493;351.517426;101.547119;-63.475513
4957;409.116455;172.065643;298.119934;365.249573;96.330650;82.523888;350.826721;102.268829;-63.263557
4958;408.965759;172.206467;298.140656;364.644073;96.626076;82.926491;350.066956;102.586884;-62.770840
4959;408.772217;172.113159;298.489807;364.121490;96.655540;83.179192;349.317627;102.702812;-62.419418
4960;408.600159;172.020767;298.678833;363.180573;96.276688;83.823540;348.386353;102.324097;-61.680035
4961;408.383850;171.769180;298.794586;362.453247;95.639671;84.408386;347.475891;101.727142;-60.964741
4962;408.287048;171.484329;298.873810;361.908722;94.902199;84.803215;346.528442;100.729904;-60.016010
4963;408.068115;171.064743;299.221924;361.046478;93.972618;85.482979;345.772919;99.382011;-59.307564
4964;407.874298;170.838455;299.399994;360.158752;92.859039;85.941910;344.517578;97.375198;-58.116058
4965;407.702820;170.637970;299.627350;359.457947;91.394249;86.918678;343.706665;95.001816;-57.275494
4966;407.439117;170.518173;299.885315;358.217041;89.794556;87.874176;342.556152;92.377159;-55.811863
4967;407.006927;170.565735;300.278015;357.539459;88.300995;88.647110;341.713867;89.299042;-54.633591
4968;406.566589;170.606873;300.794373;356.458344;86.399521;90.011963;340.572998;85.621498;-53.136665
4969;406.114777;170.797089;301.014099;355.230347;84.510582;91.230499;339.452332;81.625305;-51.980595
4970;405.612274;170.802032;301.576965;354.414673;82.466400;92.622246;338.448792;77.093735;-50.313072
4971;405.042297;170.985794;301.807281;353.043152;80.340157;93.984940;337.371490;72.304543;-48.829006
4972;404.514984;171.000244;302.111511;352.172607;77.888214;95.475197;336.463898;67.201317;-47.187500
4973;403.986633;171.092682;302.597015;351.034729;75.492241;97.048920;335.122772;61.866119;-44.892769
4974;403.390930;171.442017;303.228973;349.914978;72.936745;98.717094;334.347137;56.019661;-43.189175
4975;402.926819;171.756012;303.483551;348.778687;70.176376;100.855026;333.196198;50.080673;-40.529888
4976;402.254028;172.013824;303.911469;347.836731;67.508919;102.792023;332.174744;43.899567;-37.574017
4977;401.863739;172.346527;304.049347;347.081787;64.892548;104.995651;331.423492;37.412472;-34.946732
4978;401.382660;172.605576;304.354919;346.102478;62.074970;107.350937;330.622314;30.936775;-31.460083
4979;400.846619;172.882935;304.910065;345.162354;59.287373;109.883026;330.037811;24.161488;-28.132105
4980;400.397797;173.245605;305.023682;344.353516;56.473240;112.713776;329.390594;17.076744;-24.146744
4981;399.926483;173.653107;305.293762;343.669250;53.793152;115.515640;328.734406;10.065257;-19.736032
4982;399.510437;174.195282;305.442261;342.964142;51.012619;118.633965;328.143555;2.819884;-14.880075
4983;399.182678;174.642166;305.570313;342.298187;48.346153;121.895462;327.754700;-4.605358;-9.584430
4984;398.625946;175.113190;305.875641;341.881256;45.406719;125.617188;327.719910;-11.893020;-3.842069
4985;398.196533;176.034485;305.899353;341.241760;42.872925;129.146591;327.500854;-19.360134;2.473863
4986;397.621490;176.597198;306.049042;340.875671;40.440289;133.318237;327.854462;-26.695835;9.007601
4987;397.833527;177.688080;305.456909;340.530212;38.130356;137.651611;328.232452;-33.858086;16.287252
4988;396.959473;178.237656;306.438904;340.297302;35.800911;142.097107;328.455902;-41.116043;24.209076
4989;396.638885;179.225067;306.646362;339.998108;33.592968;146.995773;328.704041;-48.452675;32.605103
4990;396.293488;180.113724;306.606506;340.096405;31.413635;152.184265;329.492767;-55.350018;41.264973
4991;396.152130;181.008347;306.845764;340.104706;29.460342;157.588913;330.071350;-62.261143;50.859146
4992;395.672760;181.840652;307.296753;340.368378;27.588764;163.156586;331.088318;-68.799789;60.543556
4993;395.477692;182.219482;307.645782;340.515686;25.745087;169.134460;332.031464;-75.055046;70.793976
4994;395.192444;183.101028;307.766724;341.064941;24.075830;175.211243;333.637878;-80.895172;81.771332
4995;394.889740;183.619125;307.890747;341.750305;22.811707;181.498962;335.212463;-86.612823;92.960655
4996;394.446259;184.253708;308.416016;342.347290;21.682730;188.135452;336.724365;-91.601013;104.810364
4997;394.104248;184.828888;308.749023;343.109436;20.806454;194.828171;338.832581;-96.134628;116.786346
4998;393.924530;185.107544;308.775452;343.689301;19.933334;201.524155;341.023529;-100.204506;129.311523
4999;393.634308;185.215988;309.100616;344.757111;19.404284;208.451523;343.344391;-103.629761;142.125595
5000;393.112244;185.490250;309.625610;346.016663;19.129457;215.266190;345.825500;-106.933823;154.996872
5001;392.824738;185.835098;309.896820;346.988495;19.131762;222.412766;348.382446;-109.653305;168.059753
5002;392.526245;185.894928;310.194183;348.100983;19.187386;229.410400;351.612793;-111.738319;181.207352
5003;392.223053;185.833115;310.348877;349.429840;19.713486;236.379318;353.957336;-113.421898;194.940689
5004;391.798370;185.593750;310.774445;350.845184;20.280104;243.382370;357.000183;-114.403854;208.454865
5005;391.861938;185.692352;310.645294;352.149902;21.177778;250.363831;360.467987;-114.540260;221.868530
5006;391.096130;185.305511;311.308228;353.702362;22.339888;257.061829;363.806030;-113.976524;235.444016
5007;390.606628;184.941437;311.632233;355.280273;23.777664;263.767609;367.326080;-112.793526;248.768692
