Marta_trial;;;;;;;;;
Date:;29/07/2020;;;;;;;;
Time:;17:12:00;;;;;;;;
Type:;muscu_imu;;;;;;;;
Description:;;;;;;;;;
Notes:;;;;;;;;;
;;;;;;;;;
TRAJECTORIES;;;;;;;;;
100.000000;Hz;;;;;;;;
;R_shoulder1;;;R_elbow2;;;R_wrist3;;
Field #;X;Y;Z;X;Y;Z;X;Y;Z
4433;504.760864;267.574188;428.328156;312.686737;243.295258;284.282501;217.212463;238.394363;162.456772
4434;504.710022;269.102539;431.391510;307.984039;245.925537;293.236084;208.953918;241.157913;174.472488
4435;504.470612;270.580017;434.521088;303.571686;248.538132;302.571777;200.858597;243.637161;186.727127
4436;504.167816;272.009949;437.531769;299.047638;251.193634;312.039337;193.194977;246.225922;199.062744
4437;503.976166;273.046082;440.720154;295.281219;253.890869;321.245972;186.015411;248.915405;211.804626
4438;503.362427;274.393921;444.297485;291.515839;256.836273;331.008667;178.609802;251.060654;224.936554
4439;503.129608;275.319427;447.620361;288.226685;259.149994;340.430298;172.320801;253.236450;237.750122
4440;502.932220;276.401154;451.345947;285.232910;261.417267;350.171234;166.220123;255.305542;250.738846
4441;502.717041;277.633759;454.763519;282.440338;263.958160;360.046936;160.429733;257.167725;264.074707
4442;502.580444;278.727081;458.309204;279.996429;265.988251;369.787354;155.093643;258.589905;277.147522
4443;502.463837;279.633759;461.858521;277.675659;267.806824;379.485046;149.984100;260.114197;290.190460
4444;502.078278;280.556915;465.574860;275.438080;269.434906;389.171082;145.106857;261.542023;303.591522
4445;502.107330;281.431671;469.197479;273.542969;271.096832;398.763763;141.059647;263.001099;316.616211
4446;501.962311;282.207367;473.051819;271.919373;272.594238;408.662750;137.057617;264.418884;329.728119
4447;501.933380;282.996063;476.595490;270.216003;274.067291;418.435455;133.533920;265.912354;342.865967
4448;501.786438;283.726349;480.314941;268.853851;275.463196;428.121979;130.004562;267.389862;356.204834
4449;501.995148;284.528778;483.779083;268.288971;277.273956;437.520660;127.082932;268.961456;369.096161
4450;502.206390;285.211212;487.473328;267.051239;278.719910;447.031555;124.774879;270.502686;381.775360
4451;502.400116;286.023804;490.828186;266.756195;280.438629;456.338623;122.164131;271.932281;394.967529
4452;502.554443;286.799835;494.346161;266.467133;282.035339;465.339752;119.930542;273.332642;407.977753
4453;503.025269;287.607574;498.050781;266.062469;283.764923;474.611328;118.351143;274.923004;420.368378
4454;503.347351;288.277252;501.400879;266.168121;285.313263;483.637787;116.989410;276.370972;432.876526
4455;503.849884;289.073578;504.674194;266.385223;286.875305;492.428680;115.750725;277.921997;445.288513
4456;504.359283;289.893433;507.814209;266.733429;288.285797;501.342834;114.754776;279.419434;457.405701
4457;504.860077;290.653778;510.998749;266.998077;289.614960;509.861603;114.112167;280.833069;469.248718
4458;505.487427;291.444244;514.291260;267.559418;290.876465;518.395813;113.584595;282.113495;481.007263
4459;505.878906;292.079285;517.356873;268.237671;292.160919;526.605042;113.376869;283.450012;492.588776
4460;506.472717;292.804260;520.738220;269.014160;293.383881;534.752625;113.443199;284.644287;503.648315
4461;506.985962;293.492920;523.816528;270.220245;294.551331;542.523560;113.764191;285.679321;514.589478
4462;507.687378;294.211548;526.872681;271.291992;295.723297;549.943298;114.142548;286.781494;525.227539
4463;508.036469;294.780518;529.861694;272.546509;296.649017;557.287537;114.705643;287.914917;535.550659
4464;508.738831;295.534637;532.672852;273.838409;297.779114;564.297913;115.400635;289.035309;545.703125
4465;509.309540;296.222137;535.545166;275.115326;298.912811;571.289612;116.252571;289.980621;555.507141
4466;510.101074;296.811005;538.314148;276.442200;300.027008;577.815369;117.331581;290.935577;564.810669
4467;510.523834;297.822662;540.707397;277.811493;300.912506;584.036499;118.593956;291.880219;573.901001
4468;511.204803;298.186981;543.422119;279.508118;301.886322;589.914063;119.815285;292.755951;582.697754
4469;511.764740;298.842407;545.699768;281.009766;302.890656;595.563416;121.355370;293.504456;591.137390
4470;512.493042;299.430054;547.977966;282.656067;303.789276;600.880676;122.858368;294.416382;598.996277
4471;513.019470;300.073944;549.975647;284.221100;304.615723;605.909912;124.413971;295.441223;606.522400
4472;513.578735;300.834686;551.852173;285.816101;305.682770;610.340637;126.053459;296.220734;613.705566
4473;514.211426;301.492615;553.257690;287.346619;306.697021;614.622925;127.643600;296.973846;620.487305
4474;514.796570;302.149933;554.829407;288.808258;307.519073;618.923096;129.253387;297.777222;626.864929
4475;515.343689;302.837646;556.248596;290.260468;308.531097;622.579895;130.900040;298.335358;632.529907
4476;515.950928;303.446289;557.191956;291.670746;309.335144;625.968750;132.591583;299.094116;637.854431
4477;516.198303;304.219971;558.149353;293.089905;310.160919;629.091248;134.170776;299.638062;642.881653
4478;517.059753;304.591217;559.110657;294.362762;310.994141;631.666199;135.639633;300.187714;647.340271
4479;517.302246;305.058899;559.801147;295.612610;311.760803;633.943909;136.825546;300.771210;651.348267
4480;517.797607;305.829956;560.575439;296.795135;312.347229;636.251831;138.131577;301.149414;654.814514
4481;518.127991;306.296570;560.861755;297.547638;312.991211;638.214355;139.144531;301.278198;657.932861
4482;518.461670;306.747559;561.290222;298.255432;313.138245;639.655823;140.017075;301.426086;660.593018
4483;518.832581;307.243439;561.758301;298.988098;313.447388;641.218201;140.753281;301.453247;662.722046
4484;519.009766;307.651947;562.033203;299.550995;313.722748;642.152710;141.521866;301.348450;664.326904
4485;519.183716;307.987915;562.235291;300.048645;313.914551;643.016846;141.837387;301.213501;665.901611
4486;519.030884;308.274902;562.409363;300.305878;313.951355;643.675964;142.271149;301.090271;666.698303
4487;519.287903;308.438202;562.583618;300.473724;314.054321;643.857422;142.580399;301.022125;667.206726
4488;519.243958;308.663086;562.642456;300.616608;314.134521;643.904297;142.777939;300.936035;667.341309
4489;519.166687;308.904236;562.543030;300.627380;314.260101;643.685059;142.844940;300.839447;667.246887
4490;519.072205;309.001068;562.302734;300.693909;314.289856;643.123047;142.802887;300.709656;666.674072
4491;519.035095;309.135040;561.988586;300.515289;314.302307;642.439697;142.494827;300.615723;665.961365
4492;518.942322;309.338409;561.592773;300.268402;314.335815;641.556335;142.248245;300.530426;664.740784
4493;518.827271;309.369659;560.914185;300.039795;314.472534;640.411621;141.909973;300.460907;663.354431
4494;518.786804;309.344635;560.135742;299.586243;314.542389;639.097900;141.609192;300.441101;661.469666
4495;518.760559;309.404510;559.432678;299.358368;314.634155;637.597046;141.000290;300.429260;659.507751
4496;518.421631;309.513458;558.391296;298.787872;314.777985;635.791870;140.495743;300.538879;657.157715
4497;518.385010;309.572479;557.545349;298.352051;314.802277;633.889404;139.841583;300.548553;654.475952
4498;518.212036;309.591064;556.313721;297.569885;314.829895;632.115906;139.102646;300.532440;651.675598
4499;517.941528;309.624329;555.391724;297.081055;314.791321;629.921265;138.320129;300.455505;648.666199
4500;517.759460;309.469696;554.200256;296.252228;314.859192;627.636841;137.330185;300.388794;645.481445
4501;517.525757;309.514557;553.011475;295.583954;314.819672;625.292847;136.454178;300.524109;641.889526
4502;517.291382;309.602112;552.111267;294.521820;314.798950;622.990662;135.164001;300.493164;638.423096
4503;516.932190;309.395508;550.564636;293.669189;314.722748;620.520935;134.205017;300.652222;634.538025
4504;516.565430;309.342621;549.811707;292.687256;314.768036;617.789124;132.974655;300.813110;630.682739
4505;516.153931;308.978027;548.552246;291.676758;314.729401;615.221008;131.662735;301.019867;626.474060
4506;515.651367;308.867065;547.270142;290.675964;314.746155;612.454163;130.479706;301.198334;622.272949
4507;515.366699;308.515259;546.310852;289.621429;314.755829;609.489075;129.386887;301.593475;617.807068
4508;514.974915;308.295288;545.116455;288.520844;314.781952;606.589905;128.018646;301.894012;613.553711
4509;514.736267;307.852264;543.966309;287.349792;314.833649;603.808044;126.799156;302.317780;608.917969
4510;513.871399;307.656647;542.842041;286.317261;314.924103;600.592346;125.663589;302.642517;604.224976
4511;513.545410;307.387482;541.682861;285.248444;314.754913;597.509521;124.410355;302.810944;599.398315
4512;513.110413;307.016846;540.261719;284.059296;314.537720;594.448608;123.174644;302.881866;594.402405
4513;512.117676;306.684662;538.848083;282.812653;314.323425;591.269897;121.822197;302.899719;589.513855
4514;511.992401;306.466156;537.567078;281.645996;313.934296;587.961121;120.877586;302.954468;584.454041
4515;511.736481;306.137726;536.583496;280.657196;313.778625;584.398254;119.731651;302.886536;579.176941
4516;511.059418;305.795410;535.008423;279.516205;313.208466;580.833130;118.528595;302.559143;573.963623
4517;510.510376;305.381927;533.726868;278.408234;312.750702;577.222900;117.855675;302.369629;568.572693
4518;509.966278;305.017914;532.294067;277.370453;312.538666;573.380859;116.793526;302.010406;562.929077
4519;509.405457;304.580627;531.034119;276.403259;311.861755;569.435059;116.117424;301.654968;557.181274
4520;508.745697;303.885162;529.655640;275.573639;311.306335;565.407593;115.363052;301.216187;551.162720
4521;508.408630;303.482086;528.100342;274.530304;310.809021;561.124268;114.597580;300.692810;545.177673
4522;507.901276;303.003693;526.624207;273.629883;310.105896;556.707825;114.113113;300.151581;538.770508
4523;507.232819;302.537018;524.910950;272.722321;309.434387;551.986450;113.539742;299.421173;532.363953
4524;506.827667;301.982605;523.089294;271.896606;308.707123;547.334656;112.919426;298.559662;525.622314
4525;506.167816;301.369415;521.448181;270.934265;307.965973;542.341675;112.566345;297.845825;518.728577
4526;505.710236;301.057159;519.398376;270.116699;307.079651;537.206848;112.259201;296.900909;511.610809
4527;505.079742;300.261536;517.517151;269.436768;306.348083;531.725281;112.140808;295.954651;504.251648
4528;504.570831;299.671509;515.359375;268.596741;305.490540;526.291504;111.966629;294.999603;496.574371
4529;504.088654;298.946045;513.237061;267.969604;304.457336;520.372131;112.140480;293.934448;488.521759
4530;503.565948;298.383789;510.843567;267.312592;303.512665;514.621765;112.201500;292.649750;480.604462
4531;502.990509;297.447449;508.422852;266.786591;302.518616;508.554108;112.402618;291.413452;472.165955
4532;502.776947;296.771454;506.319580;266.515259;301.200470;502.630615;112.850990;290.001282;463.757874
4533;502.562988;296.067993;503.773682;266.498657;299.968964;496.320007;113.285538;288.411682;455.017120
4534;502.195099;295.099304;501.444122;266.232880;298.696259;489.923889;113.819908;286.969604;446.368988
4535;501.972260;294.504059;498.745605;266.050598;297.319916;483.516388;114.473343;285.275696;437.219208
4536;501.542389;293.677734;496.170654;266.082336;296.087952;477.224701;115.326538;283.672119;428.209595
4537;501.150482;292.674377;493.671265;266.143799;294.540039;470.582214;116.220802;281.912781;418.988983
4538;501.103302;291.954559;491.016876;266.248413;293.244537;463.892639;117.097198;280.152100;409.921234
4539;500.796051;291.256622;488.161530;266.528137;291.937012;456.969391;118.713684;278.553833;400.217926
4540;500.611511;290.375549;485.388306;266.852234;290.472473;449.971558;120.088051;276.879486;390.754791
4541;500.563293;289.753906;482.481812;267.182831;288.931213;442.933838;121.602768;275.211182;380.979584
4542;500.120026;288.672028;479.866455;267.623077;287.369232;435.857391;123.475540;273.511871;371.178680
4543;499.946869;287.700348;477.142975;267.846313;285.486755;428.941620;125.227142;271.872711;361.386383
4544;499.852661;286.761414;474.215363;268.357269;283.763336;421.896606;127.330971;270.105835;351.421936
4545;499.696655;285.894012;471.510132;269.428955;282.232147;414.725372;129.532333;268.213470;341.458313
4546;499.383179;285.001099;468.795624;270.239929;280.653534;407.508545;131.858994;266.356171;331.525909
4547;499.487915;284.165741;465.920410;271.258148;279.040863;400.299225;134.534927;264.291443;321.440552
4548;499.411102;283.313171;463.191193;272.466919;277.197693;393.279327;137.584946;262.134033;311.118591
4549;499.248230;282.235168;460.406342;273.547699;275.282379;386.145294;140.506287;260.070313;301.322571
4550;499.276794;281.476074;457.714386;274.968842;273.234009;379.234344;143.828552;257.858704;291.293884
4551;499.452484;280.629333;454.966522;276.231964;271.125854;372.317383;147.128738;255.718826;281.521698
4552;499.208649;279.577179;452.427734;277.731201;268.951355;365.463318;150.660187;253.444305;271.984192
4553;499.085846;278.581085;450.195435;279.414886;267.097717;358.448456;154.539871;251.320816;262.063690
4554;499.020050;277.627747;447.575745;281.276001;264.396484;351.396881;158.188889;249.047684;253.012314
4555;498.876862;276.735962;445.020752;283.333130;262.595856;344.576263;162.415527;246.921051;243.874542
4556;498.675446;275.758301;442.641693;285.297729;260.668304;337.822388;166.596313;244.762207;234.616135
4557;498.593536;274.767212;440.103363;287.458435;258.878754;331.096741;171.379944;242.622650;225.336777
4558;498.404816;273.440460;437.813965;290.008484;257.145630;324.437500;175.893494;240.789810;216.665192
4559;498.518036;272.563599;435.235138;292.377533;255.231140;317.879944;180.551956;238.760468;207.944626
4560;498.581207;271.496765;432.754669;295.127014;253.393723;311.284698;185.704178;236.829102;199.110733
4561;499.066650;270.825317;430.063629;297.895355;251.556808;304.787628;191.037842;234.900131;190.305054
4562;499.323151;269.984283;427.504852;300.797516;249.653702;298.354248;196.491638;232.708939;182.130157
4563;499.670685;269.237640;425.150452;303.938873;247.818848;291.831268;202.210373;230.697372;173.270020
4564;500.039276;268.271790;422.801117;307.341675;246.056366;285.442719;207.915771;228.828857;165.211472
4565;500.619019;267.588013;420.107086;310.759888;244.484879;279.300842;214.025879;226.563492;156.983841
4566;501.122314;266.913818;417.861267;314.333740;242.684402;273.052551;220.343323;224.605118;148.760559
4567;501.811493;266.187531;415.299744;317.934357;241.015701;267.123230;226.424316;222.338989;141.135468
4568;502.416870;265.597504;413.057281;321.957703;239.275192;261.065216;232.995117;220.226669;133.540527
4569;503.018219;264.821503;410.797180;325.849548;237.292084;255.178787;239.738449;218.128311;125.820404
4570;503.506958;263.923828;408.909760;329.936462;235.307159;249.600586;246.885178;216.038315;118.248169
4571;503.755341;262.969147;406.737762;334.235352;233.348770;243.889267;253.700562;213.802414;111.215790
4572;504.427765;262.350800;404.296173;338.505157;231.256195;238.564682;260.593414;211.839920;104.381783
4573;504.376617;260.953003;402.646698;342.974121;229.685242;233.141037;267.700958;209.884979;97.564919
4574;504.705627;259.779480;400.911621;347.271729;228.175385;228.142761;274.734467;208.219086;90.928459
4575;504.891602;258.871094;398.669403;351.664001;226.702911;222.894516;281.704346;206.773102;84.749519
4576;504.889984;257.545471;397.114838;356.121490;225.285110;217.936707;288.774780;205.399109;78.495941
4577;505.339417;256.416168;395.421753;360.528168;223.978790;212.934174;295.791016;204.139099;72.513496
4578;505.469055;255.487442;393.434845;364.801178;222.511414;208.547165;303.172668;202.802292;66.445259
4579;505.632599;254.226395;391.862671;369.089478;220.954788;203.963486;310.292145;201.394180;60.889618
4580;505.857483;253.611359;390.149475;373.543213;219.168594;199.736816;317.454163;199.655746;55.790443
4581;506.211243;252.542572;388.860260;377.893677;217.321136;195.680069;324.532990;197.895126;50.774437
4582;506.588745;251.753830;387.541565;382.365753;215.388657;191.978882;331.900421;196.327499;45.604809
4583;507.160339;250.847336;386.127563;386.633484;213.447479;188.468231;338.968903;194.590439;41.121254
4584;507.177063;250.157074;385.007172;391.327759;211.833511;184.981766;345.862701;192.841476;36.855835
4585;507.401611;249.133499;384.004364;395.374817;210.284744;181.780655;352.793610;191.414780;32.693726
4586;508.109497;248.406235;382.441711;399.653351;208.713974;178.525848;359.541046;189.790070;28.928215
4587;508.150665;247.464172;381.458221;403.573364;206.982635;175.889801;366.365326;188.339233;25.371124
4588;508.433136;246.917282;380.656769;407.764374;205.418793;173.071808;372.748138;186.764145;21.993597
4589;508.582977;246.336197;379.695465;411.666595;203.524597;170.613205;379.427094;184.943726;18.787210
4590;508.637634;245.665390;379.208740;415.617340;201.780716;168.135498;385.439026;183.105469;16.167587
4591;508.677429;245.143448;378.529816;419.082733;199.784607;166.200104;391.840210;181.667892;13.114290
4592;508.649780;244.647781;378.119263;422.775513;197.845184;163.863266;397.875427;180.214645;10.440497
4593;508.623871;243.954636;377.986542;426.538910;196.045807;161.812820;403.583282;178.896164;7.978992
4594;508.658661;243.651962;377.642517;429.551208;194.298172;160.375793;408.944031;177.814941;5.725844
4595;508.614899;243.194458;377.316589;432.421661;192.822479;158.897659;414.179016;176.769318;3.715417
4596;508.515381;242.945267;377.182648;435.248566;191.440430;157.236893;419.191528;175.707916;1.587616
4597;508.409332;242.567841;376.891510;438.004700;190.393097;156.135345;424.223724;174.632324;-0.066476
4598;508.334412;242.333527;376.670319;440.429169;189.226395;154.936737;428.350250;173.201157;-1.428749
4599;508.276093;242.105835;376.500763;442.656311;187.933762;153.752991;432.906738;172.166382;-2.934305
4600;508.054321;242.003998;376.573853;444.957489;186.616058;153.114792;437.208221;170.933289;-4.334550
4601;507.804504;241.844131;376.661530;446.889099;185.251877;152.377914;440.949524;170.001251;-5.571094
4602;507.628540;241.750427;376.674622;449.060638;183.813660;151.123993;444.466888;168.663467;-6.388572
4603;507.472931;241.645920;376.882507;450.989380;182.570389;150.766525;448.134430;167.864075;-7.237143
4604;507.419495;241.572144;376.752289;452.963470;180.993576;149.901459;451.105286;166.485291;-8.001103
4605;507.181122;241.190414;376.646393;454.577118;179.546494;149.425278;453.879303;165.547440;-8.474177
4606;506.801086;240.377670;376.884644;456.072266;178.343842;149.124069;456.158478;164.343201;-8.941748
4607;506.582672;239.825592;376.773956;457.711884;176.952530;148.620621;457.901184;163.466675;-8.955161
4608;506.329254;239.303741;376.774414;459.013458;175.638428;148.391510;459.077362;162.495178;-8.905049
4609;506.243408;238.603683;376.624756;460.027435;174.696533;148.336395;460.317200;162.038635;-8.987288
4610;505.918457;238.107315;376.692047;460.901764;173.633545;147.964859;460.935242;161.694229;-8.940820
4611;505.793610;237.904465;376.547394;461.478973;173.103439;147.977509;461.136932;161.538483;-8.905404
4612;505.699097;237.526657;376.830261;461.699280;172.868103;148.086975;461.074005;161.407227;-8.650338
4613;505.727631;237.470840;376.964569;461.482910;172.849304;148.406998;460.889374;161.393631;-8.445584
4614;505.749115;237.507080;377.239960;461.087280;173.035599;148.591705;460.691772;161.352219;-8.279537
4615;505.765594;237.617508;377.415253;460.320526;173.281097;148.975784;460.487305;161.382568;-8.107156
4616;505.721100;237.902481;377.401886;459.772949;173.713943;149.217117;460.014038;161.453461;-7.741786
4617;505.402710;237.923248;378.202087;459.351410;174.007126;149.507370;459.722168;161.512115;-7.635699
4618;505.245544;238.180908;378.566956;458.758881;174.206528;149.696579;459.212372;161.332977;-7.301182
4619;505.248718;238.282578;378.737457;458.269714;174.386139;149.950806;458.527466;161.146744;-6.863403
4620;505.236450;238.325455;378.882965;457.794678;174.433136;150.220245;457.784363;161.056900;-6.497076
4621;505.180756;238.325623;378.986206;457.364807;174.523682;150.628052;457.158936;160.877991;-6.106517
4622;505.227600;238.362061;378.917969;457.039490;174.501328;150.907181;456.769684;160.733017;-5.992172
4623;505.300079;238.411255;378.891937;456.791473;174.549469;151.203354;456.369965;160.791641;-5.861547
4624;505.295807;238.457092;379.083954;456.521912;174.746124;151.463623;455.531219;160.752716;-5.421932
4625;505.437531;238.457184;378.962158;456.299683;174.975311;151.508713;454.847412;160.864075;-5.380956
4626;505.485596;238.488022;379.046021;456.030914;175.095657;151.565033;454.353882;161.052979;-5.374167
4627;505.620544;238.392227;379.112366;455.533783;175.376160;151.723938;454.026520;161.380585;-5.305314
4628;505.801605;238.344742;379.115601;454.977417;175.624542;151.795959;453.421600;161.561462;-5.049236
4629;506.116882;238.318985;378.952576;454.670319;175.843796;151.745605;452.784943;161.692825;-4.887615
4630;506.455566;238.229874;378.834564;454.523224;176.148788;151.810669;452.362244;161.864700;-5.067402
4631;506.690643;238.133820;378.890289;454.413391;176.352005;151.795746;452.074341;161.976990;-5.122174
4632;506.918427;238.058136;378.834961;454.381927;176.473114;151.817368;451.834106;162.024872;-5.099201
4633;507.060944;237.967911;378.689087;454.421600;176.466888;151.838104;451.739410;162.080460;-5.060622
4634;507.139038;237.808655;378.830231;454.518585;176.397629;151.869644;451.777649;162.036270;-5.095394
4635;507.243408;237.649246;378.821899;454.702515;176.179901;151.765533;452.043976;161.965897;-5.157454
4636;507.350647;237.441162;378.701385;454.986633;175.970291;151.666779;452.409668;161.805847;-5.085604
4637;507.383667;237.055954;378.730011;455.276184;175.716827;151.736801;452.965149;161.389481;-5.036100
4638;507.469818;236.933014;378.611115;455.721954;175.468430;151.720886;453.627747;160.979202;-5.266091
4639;507.482025;236.743958;378.714111;456.146637;175.205582;151.624664;454.233063;160.634872;-5.405167
4640;507.600220;236.677292;378.517975;456.455414;174.966797;151.644653;454.808136;160.239594;-5.163960
4641;507.663757;236.487610;378.769196;456.839478;174.457779;151.762024;455.343109;159.793167;-5.235846
4642;507.741608;236.273911;378.797546;457.305176;173.807358;151.821152;456.227539;159.140732;-5.243853
4643;507.820160;236.096512;378.677002;457.903381;173.262268;151.754257;456.851990;158.488480;-5.124362
4644;507.887054;235.868195;378.730469;458.445435;172.723831;151.654770;457.418488;158.099396;-5.032696
4645;507.952118;235.620361;378.537659;458.840118;172.106354;151.819092;457.989227;157.524811;-5.176659
4646;507.786255;235.069016;378.872009;459.172424;171.736847;151.874908;458.302551;156.820572;-5.090857
4647;507.749146;234.674576;379.119812;459.545868;171.313568;151.783966;458.684570;156.349762;-5.075085
4648;507.915436;234.490891;378.858551;459.729004;170.787598;151.940979;458.973877;156.022095;-5.057838
4649;507.942932;234.261093;379.059082;459.817719;170.410202;151.980133;459.202301;155.685349;-4.901282
4650;508.065582;234.180115;378.760406;459.769165;170.185440;151.997849;459.271759;155.306732;-4.879836
4651;507.870026;233.623871;379.165039;459.769440;170.060211;151.889465;459.144592;154.992188;-4.874056
4652;507.830658;233.119522;379.156982;459.678772;170.031906;151.850449;458.763733;154.797440;-4.839186
4653;507.980865;232.950836;379.165863;459.507416;170.020782;151.757248;458.452179;154.823441;-4.844234
4654;508.123291;232.629303;379.067261;459.231598;170.011993;151.793961;457.796722;154.868256;-4.755135
4655;508.350922;232.107681;378.801971;458.789154;170.104446;151.703094;457.285522;154.869858;-4.637653
4656;508.441833;231.338028;378.587524;457.838928;170.363586;151.988220;456.050232;155.042725;-4.717784
4657;508.469360;231.082977;378.499878;457.253937;170.631912;151.947128;454.821014;155.197861;-4.475405
4658;508.672333;230.795700;378.326843;456.247894;171.198120;152.225967;452.941437;155.460419;-4.357604
4659;508.990204;230.390503;378.100891;455.111511;171.723251;152.508575;451.195465;155.736633;-4.136370
4660;509.367371;229.999435;377.715302;453.683502;172.473633;152.938644;448.828796;156.142487;-3.730426
4661;510.014557;229.715637;377.116547;452.002747;173.395065;153.293915;446.053192;156.346176;-3.178012
4662;510.489197;229.622971;376.366028;450.254395;174.360092;154.115112;442.562531;156.631027;-2.378461
4663;510.608002;229.616318;376.503265;448.348389;175.214676;154.597687;438.835968;156.774261;-1.121803
4664;510.732269;229.871429;376.209778;445.692413;176.046783;155.544128;434.911621;157.017654;-0.122319
4665;510.808228;230.233704;376.022980;443.247803;176.844330;156.552475;430.336304;157.208328;1.141302
4666;510.953613;230.625900;375.819458;440.406433;178.085434;158.009583;425.382355;157.314224;2.698117
4667;510.835175;231.041183;376.038879;436.867035;178.928589;159.444199;419.729126;157.140823;4.767474
4668;510.564240;231.809921;375.906799;433.328735;180.024841;161.303497;413.545685;157.105331;7.080313
4669;510.269592;232.657333;376.425201;429.354675;181.093460;163.092499;407.394135;157.126572;9.550447
4670;509.859894;233.378036;376.669250;425.262329;182.297882;165.537323;400.400696;157.194077;12.505272
4671;509.612213;234.517792;377.446411;420.852264;183.530945;167.843750;393.225281;157.197937;15.796661
4672;509.425781;235.541016;378.164307;416.152008;185.021896;170.954895;385.291229;157.191971;19.951571
4673;509.039154;236.849335;379.442017;411.370575;186.568527;174.316971;377.087280;157.633286;24.474770
4674;508.831665;238.538177;380.174103;406.335846;188.503998;178.228714;368.581696;158.116287;29.878075
4675;508.686432;240.174866;382.025635;401.177399;190.449493;182.692276;359.695984;158.932022;36.023773
4676;508.599731;241.981339;383.487823;395.990387;192.792892;187.579590;350.161194;159.955612;42.538372
4677;508.749817;244.215179;385.317810;390.601105;195.163910;193.212067;340.838531;161.377853;49.593105
4678;508.363251;246.382706;387.800171;385.074493;197.787781;198.867188;330.695221;162.906540;57.483074
4679;508.640076;248.578110;389.788361;379.197418;200.386627;205.181946;320.548950;164.637238;65.407455
4680;508.868164;250.913010;391.962097;373.257751;203.076340;211.814697;310.459930;166.458740;73.963142
4681;508.756134;253.025436;394.309021;367.391998;205.760574;218.465256;300.294861;168.482697;82.770164
4682;508.554047;255.353882;396.647736;361.015381;208.477448;225.611481;289.588104;170.468903;92.222557
4683;508.244446;257.275696;399.190186;354.496613;210.812714;233.037537;279.048615;172.846054;101.700127
4684;508.154205;259.353882;401.301941;347.749939;213.323868;240.786652;267.964447;175.502441;111.813416
4685;507.675629;261.214020;404.137085;341.230927;215.878983;248.620422;257.077728;178.307541;122.298935
4686;507.374023;263.001160;406.412354;334.553833;218.415741;256.603149;245.771561;181.394913;133.247009
4687;506.845245;265.228180;409.043304;327.575562;220.971375;265.146790;235.015396;184.555191;144.698990
4688;506.199066;266.928833;411.697754;321.022614;223.597076;273.671051;224.114288;188.013580;156.742203
4689;505.392273;268.683014;414.049622;314.616425;226.344360;282.547150;213.902115;191.271072;169.165466
4690;504.537048;270.287506;416.632141;308.628265;228.971970;291.903198;204.089615;194.683060;182.012848
4691;503.720734;271.843140;420.000397;302.547394;231.769165;301.647888;194.277451;197.803070;195.340103
4692;502.751709;273.074707;422.942322;297.184753;234.450729;311.670105;184.920822;200.916748;209.308029
4693;501.670685;274.433044;426.306396;291.982819;237.301819;321.803070;176.048462;204.164139;223.649139
4694;500.708588;275.767303;429.296173;287.213989;239.860809;332.209076;167.773941;207.023773;238.161713
4695;499.399292;277.027679;433.169556;282.753510;242.450180;342.856415;160.080658;209.711899;252.881378
4696;498.437836;278.143738;436.654449;278.729858;244.726929;353.557129;152.806793;212.350388;267.662781
4697;497.345398;279.119751;440.452820;274.902191;246.852234;364.685760;146.302795;214.601700;282.931915
4698;496.416138;280.180115;444.677460;271.774628;249.051987;375.550476;140.425156;216.806992;298.176300
4699;495.398071;280.958191;449.118713;269.162018;251.118973;386.932434;134.838196;218.909851;314.006989
4700;494.280457;281.841705;453.493805;266.540497;252.979401;398.299561;129.922089;220.825027;329.808411
4701;493.697632;282.579895;457.918640;264.600800;254.854370;409.634674;125.903389;222.834045;345.432800
4702;492.940521;283.448547;462.145447;263.147614;257.021759;420.759125;122.183006;224.708969;361.372650
4703;492.476013;284.076538;466.559174;262.116211;258.774475;431.834320;119.009056;226.406189;377.360840
4704;492.240967;285.122803;470.770782;261.086365;260.540344;442.971283;116.165817;228.008835;393.440552
4705;491.873779;285.827057;474.777771;260.712952;262.367462;453.681213;114.021233;229.394180;409.371582
4706;491.935181;286.557129;478.710999;260.741547;263.877960;464.333923;112.270340;230.663177;425.142731
4707;492.038818;287.402588;482.308716;260.866577;265.347595;474.815460;111.179604;231.811798;440.728546
4708;492.306427;288.379822;485.842865;261.430664;266.823975;485.105438;110.901413;232.768448;456.253693
4709;492.888977;289.411377;489.120636;262.575439;268.172516;495.364502;110.709198;233.377441;471.398315
4710;493.297424;290.432159;492.180939;263.677856;269.345520;505.298004;111.391518;234.072159;486.307434
4711;493.769012;291.611816;494.931610;265.154114;270.294250;514.962219;112.005737;234.331558;501.164948
4712;494.412994;292.525116;497.634644;266.832520;271.357910;524.176147;113.213493;234.809784;515.459900
4713;494.864624;293.504517;500.458069;268.824371;272.250336;533.248047;114.953354;235.072098;529.531982
4714;495.381683;294.517456;502.911957;270.989868;273.096588;542.052368;116.937920;235.337143;543.291504
4715;496.194611;295.174500;505.637634;273.481110;274.257141;550.578735;119.280800;235.623047;556.873596
4716;496.546204;296.184753;508.062469;275.974823;275.227356;558.656616;121.683899;235.848129;569.975403
4717;497.033417;296.926239;510.626495;278.666351;276.212799;566.754761;124.505417;236.157486;582.630005
4718;497.496674;297.623566;513.254883;281.218231;277.030579;574.481873;127.428650;236.380554;594.889709
