DeviceTag:,Xsens DOT 3,,,,,,,,,,,,,,,,,
FirmwareVersion:,1.3.0,,,,,,,,,,,,,,,,,
AppVersion:,2020.1.1,,,,,,,,,,,,,,,,,
Measurement Mode:,Sensor fusion Mode - Extended (Quaternion),,,,,,,,,,,,,,,,,
StartTime:,2020-08-03 15:35:33.438 +0200,,,,,,,,,,,,,,,,,
© Xsens Technologies B. V. 2005-2020,,,,,,,,,,,,,,,,,,,
PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Status
128, 3043712294, 0.85885173, -0.103252456, 0.26524022, -0.42586648, 0.7820044, -0.49412826, -0.097720146, 0
129, 3043728961, 0.8574296, -0.09643692, 0.26557982, -0.43009716, 0.6294352, -0.28385687, -0.14071083, 0
130, 3043745628, 0.8560315, -0.08898333, 0.2652, -0.43469864, 0.52629846, -0.019262236, -0.14029598, 0
131, 3043762295, 0.85451615, -0.08149382, 0.26399413, -0.43985254, 0.59758276, 0.08603863, -0.29372978, 0
132, 3043778962, 0.852819, -0.074756175, 0.26197073, -0.44551554, 0.6211112, 0.4011466, -0.37193966, 0
133, 3043795629, 0.8508502, -0.069193624, 0.25995174, -0.45132375, 0.8656376, 0.4406738, -0.3690195, 0
134, 3043812296, 0.84869355, -0.063746564, 0.25824657, -0.45712787, 0.58798796, 0.119386375, -0.25658894, 0
135, 3043828963, 0.8464536, -0.057401933, 0.25613168, -0.46327072, 0.32028958, 0.3603627, -0.11646938, 0
136, 3043845630, 0.84431845, -0.050663076, 0.25419933, -0.46898195, 0.32691476, 0.19637574, 0.102129936, 0
137, 3043862297, 0.84217143, -0.042884782, 0.25201553, -0.4747614, 0.35685912, 0.29661757, 0.08818436, 0
138, 3043878964, 0.8397148, -0.034289457, 0.24973574, -0.48097524, 0.5781974, 0.40279517, 0.123267174, 0
139, 3043895631, 0.83674043, -0.024489146, 0.24678107, -0.4882282, 0.7107533, 0.56757563, -0.2916212, 0
140, 3043912298, 0.83344746, -0.016114298, 0.24251227, -0.49628118, 0.6180473, 1.3378557, -0.6576433, 0
141, 3043928965, 0.8301075, -0.011920016, 0.23827074, -0.50399244, 0.8537583, 1.1429315, -0.65930176, 0
