DeviceTag:,Xsens DOT 5,,,,,,,,,,,,,,,,,
FirmwareVersion:,1.3.0,,,,,,,,,,,,,,,,,
AppVersion:,2020.1.1,,,,,,,,,,,,,,,,,
Measurement Mode:,Inertial Mode - High Fidelity,,,,,,,,,,,,,,,,,
StartTime:,2020-08-04 10:48:43.908 +0200,,,,,,,,,,,,,,,,,
© Xsens Technologies B. V. 2005-2020,,,,,,,,,,,,,,,,,,,
PacketCounter,SampleTimeFine,dQ_W,dQ_X,dQ_Y,dQ_Z,dV[1],dV[2],dV[3],Status
814, 1243020120, 0.9999962515363614, 1.2614719947759423E-4, 0.0027176990268349137, 3.084025123630263E-4, -0.046227234423890706, 0.03477341523933014, 0.11544852890463494, 0
815, 1243036787, 0.9999947484858561, 3.211249715796838E-4, 0.0031946816790628945, 4.4032764107768135E-4, -0.04776399049984737, 0.03654463864649493, 0.11054612031905363, 0
816, 1243053454, 0.9999922842230932, 1.1572816035870792E-4, 0.003904458255747423, 4.1630157637527476E-4, -0.045238777518904844, 0.03426047908038755, 0.10984905262712859, 0
817, 1243070121, 0.9999909339352862, -2.4700562798035675E-4, 0.0042464949771993665, 1.9574438050930235E-4, -0.04736540025719319, 0.03346292947756928, 0.11034175782346801, 0
818, 1243086788, 0.9999897427933103, -6.12067029067298E-4, 0.004487365564838836, 5.685427451350422E-5, -0.049847881758056586, 0.03264387498409654, 0.1077611383609419, 0
819, 1243103455, 0.9999875476117364, -8.095196057807397E-4, 0.0049239090337160904, -6.647782202169607E-5, -0.05186162596581125, 0.03294317291184567, 0.10449220090724073, 0
820, 1243120122, 0.9999834503052817, -0.0011932099055079193, 0.005621058129628488, -2.8119596152521853E-4, -0.05050784957400598, 0.030537316252984198, 0.1050551308716073, 0
821, 1243136789, 0.9999790221261002, -0.001708315454585066, 0.006210824162931783, -6.801685475153475E-4, -0.0527703691919376, 0.029068334428350096, 0.1077017739886414, 0
822, 1243153456, 0.9999760060675038, -0.002106952085817501, 0.00650775726458594, -0.0010941378234638893, -0.05718577240663866, 0.027795941963948502, 0.1101085790111734, 0
823, 1243170123, 0.9999744053805131, -0.0019485522548990802, 0.006765939954118839, -0.0012703481950436248, -0.061176102363619964, 0.029711885571689883, 0.11046776598164011, 0
824, 1243186790, 0.9999712763207286, -0.0014780099094564847, 0.007332686842264958, -0.0012221799679325157, -0.0642815674757246, 0.027110268301931806, 0.10674144230908468, 0
825, 1243203457, 0.9999637623915687, -0.0019670198783569154, 0.008115727712516313, -0.0016552039731566744, -0.06790680511196373, 0.025326461028876153, 0.11072793557254366, 0
826, 1243220124, 0.9999624951937277, -0.0023132006778787823, 0.008138003053734551, -0.001852083922315076, -0.07233157542432771, 0.02612470292666451, 0.11477978750423506, 0
827, 1243236791, 0.9999618118407039, -0.002064537878901415, 0.00828672607818562, -0.00185545533726135, -0.0742689318126935, 0.027313285395017577, 0.11094502690214154, 0
828, 1243253458, 0.9999577599476915, -0.0018905507532226418, 0.008806182141123832, -0.0018317462547264296, -0.07805636741869407, 0.02419841097313244, 0.10626544649206981, 0
829, 1243270125, 0.9999510649098905, -0.002384195217556867, 0.009361446426617653, -0.0021323038109084956, -0.08454674337281722, 0.021235990704484328, 0.10952301729871815, 0
830, 1243286792, 0.9999488388266908, -0.003006573621851333, 0.009329663686843933, -0.0024975227124987287, -0.08764016198610228, 0.021522387493930255, 0.1163989041808553, 0
831, 1243303459, 0.9999528524260959, -0.0028923401834114737, 0.008885751962869061, -0.0026402093160294853, -0.09246870992209971, 0.02219316335592248, 0.11820413646323635, 0
832, 1243320126, 0.9999483528897458, -0.0027666528611019203, 0.009434484264926104, -0.0025744303613570857, -0.09685263484715131, 0.02072419317588061, 0.11524266145772477, 0
833, 1243336793, 0.9999434921798315, -0.0031597045922638206, 0.009799983267022694, -0.0026436796437631503, -0.09669809468871116, 0.018246202433672924, 0.11592933311638559, 0
834, 1243353460, 0.9999416446257114, -0.0038836993429414435, 0.00963825460997997, -0.002954364688780589, -0.10203686510583493, 0.013956135171131728, 0.11763790071258959, 0
835, 1243370127, 0.9999410011404646, -0.0041827287896259585, 0.009498828420311136, -0.0032048832614164084, -0.1069536398379233, 0.012800949894842208, 0.11812622670520623, 0
836, 1243386794, 0.9999433528880943, -0.003810563521880722, 0.009431495839649641, -0.003133290090045482, -0.11207854028215272, 0.013488111641060788, 0.1175283150184014, 0
837, 1243403461, 0.9999417095825829, -0.002947865531954197, 0.009950298089733911, -0.002979780829588691, -0.1153960238368826, 0.010720447438933892, 0.11772825010067942, 0
838, 1243420128, 0.9999367953855272, -0.0025734786019211975, 0.0105031210321358, -0.003076831258317536, -0.11359850632699614, 0.009673608912981998, 0.12080574095679482, 0
839, 1243436795, 0.9999414834092633, -0.0031788055890597175, 0.009751124705326021, -0.0034410055638100516, -0.11924757216029991, 0.0075564515882591745, 0.1201198125954826, 0
840, 1243453462, 0.9999405239258675, -0.004103510216213829, 0.009362054186551562, -0.0038028615771729946, -0.12813711122231736, 0.006587410160889362, 0.11842139062753444, 0
841, 1243470129, 0.9999381941014086, -0.004195169996619494, 0.009495516602610554, -0.003980413340664236, -0.13205814790016834, 0.008377497040053545, 0.11884363154826422, 0
842, 1243486796, 0.9999367177134023, -0.004225111561338941, 0.009758069266735505, -0.0036727489741854302, -0.13172011797079786, 0.010090930972573457, 0.11870262612938912, 0
843, 1243503463, 0.9999376707995075, -0.004113285536483411, 0.009840726597255935, -0.0033008329538807145, -0.13581115873127966, 0.010461008084526897, 0.1203097665820892, 0
844, 1243520130, 0.9999443369751957, -0.004021214228951072, 0.009331709934786993, -0.0028411224989755846, -0.1448849611895604, 0.00967966742524733, 0.1207593042641863, 0
845, 1243536797, 0.9999425463324049, -0.004609736268337387, 0.009286140834756151, -0.0027243263754064, -0.14790997809607356, 0.0070785256383737285, 0.12039700121223426, 0
846, 1243553464, 0.9999435983689082, -0.0050370177212364226, 0.008922367021481638, -0.0027964084554020358, -0.14617264026966809, 0.0073028226395697796, 0.12641177007294702, 0
847, 1243570131, 0.9999516936733476, -0.004968711702131007, 0.008064762341641276, -0.002623324645867287, -0.1460829632528629, 0.0075423645918349675, 0.12997817528819067, 0
848, 1243586798, 0.9999619334329897, -0.0038962653832499694, 0.007534085283914139, -0.002046548302682305, -0.1513775096821891, 0.008902572390675694, 0.1230858098217053, 0
849, 1243603465, 0.9999633944592164, -0.0028917342347748037, 0.007948878364143985, -0.0012895532052321081, -0.15350372718011435, 0.006574907827121898, 0.1100970391958129, 0
850, 1243620132, 0.9999595418755114, -0.0032770230608287765, 0.00831809129234007, -9.925166137838282E-4, -0.15313383348198834, 0.005273150335078453, 0.10645938515140206, 0
851, 1243636799, 0.999960103185393, -0.004170569010393456, 0.007866620831416983, -7.174038490597724E-4, -0.1549152337228379, 0.0017698142066038787, 0.10797974467415966, 0
852, 1243653466, 0.9999642825648412, -0.004275605189370729, 0.007274426722182648, -4.8529445781618497E-4, -0.15620335057851165, -2.3302535315884113E-4, 0.1068715806530148, 0
853, 1243670133, 0.9999677555416123, -0.0033440211951815194, 0.007300587720823093, 8.257267762051824E-5, -0.15589136086999172, 0.0010310999727456507, 0.10359670459299687, 0
854, 1243686800, 0.9999672984458069, -0.0017865290333735628, 0.007867349988939567, 5.613885989227269E-4, -0.1520614398379404, -0.0015397884124003563, 0.09746533935045085, 0
855, 1243703467, 0.9999671791364844, -0.0013681513398961093, 0.007944561102447569, 8.079360263669456E-4, -0.14955808154854824, -0.004407084699808969, 0.09024940926798311, 0
856, 1243720134, 0.9999687110656833, -0.0014389829004862256, 0.007768533794894839, 3.95095590633443E-4, -0.1505096773844654, -0.006737850913404956, 0.08274162214002284, 0
857, 1243736801, 0.9999680647905206, -0.0015086277022469258, 0.007846611756993083, 1.553238310416927E-4, -0.15426934333276598, -0.003977285571988122, 0.07313045241921781, 0
858, 1243753468, 0.9999643674379671, -0.0020695627156023244, 0.008184176354100072, -4.685881929394897E-6, -0.15464459348677614, -0.0015121382691360326, 0.06872723729740796, 0
859, 1243770135, 0.9999588829895965, -0.0032140706060463584, 0.008479230119024241, -6.882533315615004E-5, -0.15638178730447796, -0.0013240789102987177, 0.07382904752202274, 0
860, 1243786802, 0.9999593745076496, -0.003733551294735675, 0.008202882217905385, 1.5050687358697523E-4, -0.15833133045990044, -0.0013115879443222778, 0.08071417196826011, 0
861, 1243803469, 0.9999642444690182, -0.003655779566260127, 0.007609296762078777, 4.936213681970976E-4, -0.16227887629505172, -0.003314426739022211, 0.08364921535770871, 0
862, 1243820136, 0.9999689221425258, -0.0029823030506318585, 0.007263961349907922, 7.039056302929059E-4, -0.16281064019287325, -0.005322249529279891, 0.08340356829075406, 0
863, 1243836803, 0.9999724655885874, -0.0017612931503091372, 0.007149606416067545, 9.214332396577236E-4, -0.16032447920655674, -0.005777811183464408, 0.07727321792036088, 0
864, 1243853470, 0.9999675325023393, -0.0016737981694276427, 0.007837043473924001, 8.444468360198076E-4, -0.15837674619635517, -0.00899683037580414, 0.07185133518751177, 0
865, 1243870137, 0.9999677552225709, -0.0026585698372549593, 0.00756011875327095, 5.149038645017868E-4, -0.15516573807311507, -0.007345389343379329, 0.07464543713397473, 0
866, 1243886804, 0.9999721696208185, -0.0031380406217953252, 0.006757176627573303, 3.9147019411141237E-4, -0.15838788559815614, -0.0059102178661434145, 0.07146594402677578, 0
867, 1243903471, 0.9999731697535726, -0.002994847749672444, 0.00668464453223483, 7.866019767993616E-5, -0.16309805517012654, -0.008177611756805491, 0.07009311227576318, 0
868, 1243920138, 0.9999741840478906, -0.0024550574471338266, 0.006752700063322404, 7.051625057773181E-5, -0.16388951248223518, -0.007331428171798781, 0.06956999117618835, 0
869, 1243936805, 0.999976192529096, -0.0017183599546286774, 0.0066766229009614375, 2.9038029752388733E-4, -0.16616162606402685, -0.005530159014327522, 0.06458947209598243, 0
870, 1243953472, 0.9999746644263515, -0.002182062039200336, 0.006759422591079201, 4.68312820570832E-4, -0.16835880106431023, -0.00586839286537417, 0.05507184431775027, 0
871, 1243970139, 0.9999687227141595, -0.00441704191353539, 0.006558657272163705, -1.6537512783408595E-4, -0.16900052610444924, -0.005607885088569391, 0.05793230630577441, 0
872, 1243986806, 0.9999656470505727, -0.005982721614120584, 0.00573495477696906, -1.4850765512269826E-4, -0.16975733907535775, -0.005818499197140753, 0.06371716686778629, 0
873, 1244003473, 0.9999682550806094, -0.00591930884224981, 0.005332781675320308, 1.097883177468978E-4, -0.17158243211368268, -0.008213575484532195, 0.0652487971583022, 0
874, 1244020140, 0.9999690862299327, -0.005743902543553753, 0.005366959500054115, 1.7295597235890414E-4, -0.16911383881975245, -0.011215576423802918, 0.06575021307724524, 0
875, 1244036807, 0.9999732113324877, -0.005173119218268213, 0.005166021538437039, 3.5731835929724015E-4, -0.1679034102942668, -0.012145484773784807, 0.06439899351315548, 0
876, 1244053474, 0.9999763204961296, -0.004409959383795084, 0.0052578663484905705, 5.153122516111941E-4, -0.16641869300011836, -0.014843633350268608, 0.06114197681801211, 0
877, 1244070141, 0.9999779072452007, -0.003887150058192859, 0.005373126918812032, 4.523196304431904E-4, -0.16474458251655058, -0.01637187268732378, 0.05966554716374523, 0
878, 1244086808, 0.9999782889730139, -0.00400173073742692, 0.005225311963027391, 3.222554848722886E-4, -0.16581915702569092, -0.017203898280638657, 0.05659574515953955, 0
879, 1244103475, 0.9999775379412481, -0.004720584277899995, 0.004756561370130309, 1.2174139410814357E-4, -0.16851080436549062, -0.015132261474990978, 0.05450927796225632, 0
880, 1244120142, 0.999978602717782, -0.005043808690163645, 0.004156745239237814, 2.74899082297525E-4, -0.17111303784402218, -0.012632651399094131, 0.05745550271559887, 0
881, 1244136809, 0.9999848785028252, -0.0038794706193736456, 0.003796266639411794, 8.836475574021536E-4, -0.17287793351652975, -0.012086117594316704, 0.059593211296385805, 0
882, 1244153476, 0.9999895204980153, -0.00187810204642902, 0.003939757244250498, 0.0013820056834256966, -0.17210255868857277, -0.012560547537040102, 0.05611904951470131, 0
883, 1244170143, 0.9999883848009845, 3.5086694903971316E-4, 0.004535034998373489, 0.0015939300692299626, -0.1681850528706941, -0.012905811826551164, 0.05036107061310603, 0
884, 1244186810, 0.9999859102948585, 0.001395647348775439, 0.00490158400260854, 0.0014852119399104136, -0.16409716125231177, -0.0140259311332773, 0.04367376055224098, 0
885, 1244203477, 0.9999880160566328, 9.948021520155836E-4, 0.0046348764407600496, 0.0012231239416865688, -0.16341381060853644, -0.013499669989889374, 0.03887467568888805, 0
886, 1244220144, 0.9999904491253327, 1.6783305687824435E-4, 0.00428405709478702, 8.487313997376372E-4, -0.16339969153914013, -0.013622485311105671, 0.036208314914076306, 0
887, 1244236811, 0.9999916562043668, 1.8726677086466914E-5, 0.0040640626404642175, 4.1299614196975426E-4, -0.16345612387493383, -0.011560296446052781, 0.03357754300782624, 0
888, 1244253478, 0.9999909442392863, 5.044396625279585E-4, 0.004218532083950178, 2.469151761647498E-4, -0.16635035703493606, -0.008398018888511572, 0.027575995473375206, 0
889, 1244270145, 0.9999888115956245, 8.07870257525295E-4, 0.004650860799467971, 3.05815371659135E-4, -0.16621042711736045, -0.006198111455872735, 0.02440864442921986, 0
890, 1244286812, 0.9999884383791231, 1.9455742190314929E-4, 0.004798304928894049, 2.4804294320827924E-4, -0.16416101562946128, -0.007528371780345331, 0.02798711251312301, 0
891, 1244303479, 0.999990471178344, -0.0011848060177955394, 0.0041929651861742365, -2.6987063790799576E-4, -0.16477393378060456, -0.010350076126094863, 0.03533222601634038, 0
892, 1244320146, 0.9999923010927019, -0.0018893429425245467, 0.003380857140209637, -6.308276833668219E-4, -0.1660934693807923, -0.008310809665932027, 0.037954870502892535, 0
893, 1244336813, 0.9999937998173417, -0.0015494968059280023, 0.0030831683937480037, -7.024664963415085E-4, -0.1676086971463654, -0.007169077817411669, 0.03821057723764566, 0
894, 1244353480, 0.9999949689278712, -9.579066894586236E-4, 0.002980157553256258, -5.130250265961839E-4, -0.16894042636685863, -0.006365089038176654, 0.03742724650316952, 0
895, 1244370147, 0.999995865954365, -6.437871624117991E-4, 0.002781709480322692, -3.401538421764633E-4, -0.1696278977789495, -0.006555650129883114, 0.03566341138276921, 0
896, 1244386814, 0.9999965154995624, -6.649383885450333E-4, 0.0025494922503360167, -1.6411867225198107E-4, -0.16899609545965233, -0.006820702675467506, 0.03288990413022805, 0
897, 1244403481, 0.9999967632220498, -0.0010085115812302065, 0.0023339965163081677, -9.43931993133973E-5, -0.16887961035966395, -0.007296000163782068, 0.031402840953499836, 0
898, 1244420148, 0.9999969855790468, -0.0013661205732765774, 0.0020382884204916967, -8.903770970369873E-5, -0.16818136684217855, -0.007340092758901844, 0.0315963647717207, 0
899, 1244436815, 0.9999975861778547, -0.0014298353570488254, 0.0016682237362697918, -1.5455795486937766E-5, -0.16959402140975935, -0.008191824462392822, 0.03185040129366851, 0
900, 1244453482, 0.9999982807737413, -0.0012389119834917, 0.0013756658494216147, 1.0530968406176344E-4, -0.1686858351831879, -0.009029399822151524, 0.029372887289941974, 0
901, 1244470149, 0.9999987180733312, -0.0010721123301210417, 0.001165572301336737, 2.3636424505009415E-4, -0.1676773881955293, -0.009959573475446983, 0.02409740556013079, 0
902, 1244486816, 0.9999983916833258, -0.0013691170075827985, 0.001140563024643937, 2.0313878976170596E-4, -0.16712912056822007, -0.010440232208010228, 0.019134647943580496, 0
903, 1244503483, 0.9999976333503466, -0.0018551940250917526, 0.0011204047264303243, 1.9037353775083757E-4, -0.16713380137516803, -0.010943224725329763, 0.019931672133352077, 0
904, 1244520150, 0.9999978813262119, -0.0017365595953588303, 0.0010661476369675518, 2.916043128015078E-4, -0.16613412507190561, -0.01124841304921274, 0.02283585543904458, 0
905, 1244536817, 0.9999989259543209, -9.295911444294896E-4, 0.0010424065459683218, 4.442286594435047E-4, -0.165127923775387, -0.011328324615117978, 0.0229910637176151, 0
906, 1244553484, 0.9999993535856776, -3.3384855272187985E-4, 9.136100289092731E-4, 5.88803945354488E-4, -0.16438794775198884, -0.010335977134130654, 0.01921213232738128, 0
907, 1244570151, 0.9999995011386166, -2.1268474364263823E-4, 8.31108388147317E-4, 5.116117327624571E-4, -0.16401981451186104, -0.009830254409883186, 0.015080546112890406, 0
908, 1244586818, 0.9999993337203806, -5.430537090913429E-4, 8.706138754346894E-4, 5.288505874407184E-4, -0.16453961154297353, -0.008558700408280311, 0.014468264886035684, 0
909, 1244603485, 0.999999331860858, -7.622935667452313E-4, 6.826136084645551E-4, 5.377964459817448E-4, -0.16500570925311303, -0.009274858229982703, 0.01699869732116309, 0
910, 1244620152, 0.999999441500221, -6.328025133246901E-4, 6.003530533272851E-4, 5.967716787227545E-4, -0.16532559277552938, -0.009591021180651027, 0.01566638189632996, 0
911, 1244636819, 0.9999995977710653, -4.2773425123802944E-4, 5.760381354986689E-4, 5.382203865069713E-4, -0.16461351091774318, -0.010250684103331211, 0.013748310386578352, 0
912, 1244653486, 0.9999995876990304, -4.485794828314321E-4, 5.236404393184625E-4, 5.909136206912885E-4, -0.16509122635475076, -0.009944313211776894, 0.012731640845908693, 0
913, 1244670153, 0.9999996215409152, -6.06668780426145E-4, 3.4995440881097073E-4, 5.161423534604804E-4, -0.16420094996249848, -0.01049719680272667, 0.012952768141030704, 0
914, 1244686820, 0.9999995430464033, -7.793077626124523E-4, 2.6966671387645974E-4, 4.8359720769532155E-4, -0.1641688171547982, -0.01079473368278842, 0.012965236185159587, 0
915, 1244703487, 0.9999996519839991, -6.259156711659608E-4, 2.7120611449049653E-4, 4.803214515757965E-4, -0.16288100793155907, -0.01088019782555702, 0.012587800811317149, 0
916, 1244720154, 0.9999997419505317, -4.84126400665863E-4, 3.225890918745478E-4, 4.214935066571557E-4, -0.16352625238709403, -0.011206290470714864, 0.012304973663423313, 0
917, 1244736821, 0.9999998097396562, -4.749906398696657E-4, 2.2555675476293446E-4, 3.225347947120594E-4, -0.16316009126321906, -0.011482862754722333, 0.012542406828615571, 0
918, 1244753488, 0.9999998786210298, -3.716393240423971E-4, 1.1114285907232181E-4, 3.037917103279608E-4, -0.16337803501682419, -0.011306881305000759, 0.01219394304272492, 0
919, 1244770155, 0.9999999358692446, -1.846569410997312E-4, 1.7178358561426024E-4, 2.5427095846849995E-4, -0.16258853606511836, -0.011137374030457652, 0.011092891615107, 0
920, 1244786822, 0.9999999476042334, -2.2078724164288632E-4, 1.805606586415265E-4, 1.5310902279611072E-4, -0.16265180346011082, -0.010433679639620889, 0.00901033119714284, 0
921, 1244803489, 0.9999998061066963, -6.000877961616774E-4, 1.647712602160234E-4, -2.3057290515937637E-5, -0.1621229463202784, -0.010599181054129669, 0.009224819065766915, 0
922, 1244820156, 0.9999996033518118, -8.70285604369303E-4, 8.089817412409996E-5, -1.7133205014016606E-4, -0.1630906689102652, -0.010309466371560164, 0.011660816796285542, 0
923, 1244836823, 0.9999996987369506, -7.48227250225747E-4, 7.938055591405481E-6, -2.0644364217613234E-4, -0.163195729930241, -0.010120399078680273, 0.01251578015325426, 0
924, 1244853490, 0.9999998808892536, -4.556555413409158E-4, 2.533364625523227E-5, -1.730829645544968E-4, -0.1640306454607794, -0.00958202972429811, 0.011188970678044988, 0
925, 1244870157, 0.9999999588280398, -2.4973445105651304E-4, 9.873903867968492E-5, -1.011297433053532E-4, -0.16345038963175734, -0.009770983947953178, 0.01023205929308596, 0
926, 1244886824, 0.99999996876276, -5.9393911318303405E-5, 2.2692637989146783E-4, -8.632068378540414E-5, -0.16302012663545404, -0.00925695122086001, 0.009638386644866742, 0
927, 1244903491, 0.9999999493018719, -8.002450521189808E-5, 2.751029899433766E-4, -1.389628626744244E-4, -0.16256997432660333, -0.008957141983147072, 0.008759225808646826, 0
928, 1244920158, 0.9999999604070107, -1.5177963169513142E-4, 1.794516295644533E-4, -1.5474505839949138E-4, -0.16279973606030268, -0.008393665302830228, 0.009379528159634012, 0
929, 1244936825, 0.9999999783552342, -1.1294834481766214E-4, 1.1676702323010213E-4, -1.2999101816703332E-4, -0.16278826524908727, -0.0081402061429061, 0.009599652395845731, 0
930, 1244953492, 0.999999979754231, 5.917330140162158E-5, 1.388213843365738E-4, -1.3311153663111974E-4, -0.16355008971295243, -0.008562515504761177, 0.010107186275390645, 0
931, 1244970159, 0.9999999567923575, 2.2761178222263645E-4, 1.4813042425115833E-4, -1.1254126806249655E-4, -0.16420845377969384, -0.008024272668791889, 0.0102756069046233, 0
932, 1244986826, 0.9999999028032877, 3.8271308922248337E-4, 2.0474642039963745E-4, -7.747909302421863E-5, -0.164328607874494, -0.0070302878417242455, 0.00952448170340997, 0
933, 1245003493, 0.9999998825940682, 3.8809070799783463E-4, 2.8876252028664506E-4, 2.8524705775440088E-5, -0.16401629569841344, -0.006909945186731534, 0.009160429945913443, 0
934, 1245020160, 0.9999998496398049, 4.469486931648059E-4, 3.1245494446879857E-4, 5.7698707654083026E-5, -0.1636733453109991, -0.0070879107929566545, 0.009701257400791946, 0
935, 1245036827, 0.999999794122768, 5.779649612988186E-4, 2.6091193486882386E-4, 9.816255664510388E-5, -0.163535642314317, -0.007324472776567663, 0.00924785924534044, 0
936, 1245053494, 0.9999997860658196, 6.254488317942453E-4, 1.868727526221914E-4, 4.1960076916175426E-5, -0.1637921453517972, -0.007359224650465526, 0.008530966255646935, 0
937, 1245070161, 0.9999999041154362, 4.020869663852039E-4, 1.7302576731831332E-4, 1.2540886652520624E-5, -0.16415157855657647, -0.00662136661802884, 0.006897135672641691, 0
938, 1245086828, 0.9999999905721471, 5.0958929326938573E-5, 1.2507532361777376E-4, -2.480033813939686E-5, -0.1644492605729162, -0.006784316123944624, 0.00681948387384379, 0
939, 1245103495, 0.9999999945208142, -4.2379900606390186E-5, 9.564051290983368E-5, 3.899719760946941E-6, -0.16486956037844713, -0.006464197144698019, 0.007437523279192379, 0
940, 1245120162, 0.9999999822479908, 5.1105358662539846E-5, 1.0656635129235871E-4, 1.4675105832537283E-4, -0.16488793531239804, -0.006323089878285611, 0.008568119391688209, 0
941, 1245136829, 0.9999999450819164, 2.4245886936810623E-4, 3.729320699902283E-5, 2.2284316803308782E-4, -0.16365144927031852, -0.006802460715928896, 0.009713994399868503, 0
942, 1245153496, 0.9999999477508813, 2.249172410900696E-4, -6.583664225484621E-5, 2.2265669953422385E-4, -0.163330719127111, -0.00736721396195128, 0.008643908199108416, 0
943, 1245170163, 0.9999999712294385, 1.3557070510525349E-4, -5.921460091951048E-5, 1.8882620850302348E-4, -0.16267414911877942, -0.007817674544819068, 0.007053781205178911, 0
944, 1245186830, 0.9999999778367185, 6.951279857232706E-5, 5.081283911101409E-5, 1.921264914825499E-4, -0.1624250190155474, -0.00846603035817783, 0.007276665317134071, 0
945, 1245203497, 0.9999999751517498, 9.131227590614133E-5, 1.1148357996193514E-4, 1.700881522223863E-4, -0.16224358306849196, -0.008499175059776348, 0.007779746370765353, 0
946, 1245220164, 0.9999999725778068, 1.6195259144555219E-4, 1.282947763628917E-4, 1.1025513217050031E-4, -0.16191059501504684, -0.009120695895703062, 0.007383257195362855, 0
947, 1245236831, 0.999999991210707, 3.9734948254877E-5, 1.1475105785579977E-4, 5.3215734186998216E-5, -0.16251875577527963, -0.008832246305237101, 0.006838228201153332, 0
948, 1245253498, 0.9999999906329295, -1.0762888253626479E-4, 8.097715366867099E-5, 2.434881976715042E-5, -0.16324814351730882, -0.008989241905794542, 0.007501613024786552, 0
949, 1245270165, 0.999999995963611, -7.947128522393931E-5, 3.668777619614261E-5, 2.027560120572425E-5, -0.16325404649890965, -0.008925120165530973, 0.008525275700638005, 0
950, 1245286832, 0.9999999894784756, 3.023550411385134E-5, 1.3465598915007873E-4, 4.468364082171883E-5, -0.16288870883866116, -0.008811918345407253, 0.006975991832136666, 0
951, 1245303499, 0.9999999689467275, 6.051589784258904E-5, 2.3821457087908063E-4, 4.120908117651035E-5, -0.16305442030395123, -0.008356033353753081, 0.007202557928114653, 0
952, 1245320166, 0.9999999798297334, 9.739499192912282E-5, 1.738635865285443E-4, -2.5024017773531138E-5, -0.1622945775203752, -0.008828575845998311, 0.008534693128984097, 0
953, 1245336833, 0.9999999917614613, 1.0019286652530879E-4, 7.890247833902686E-5, -1.4589923267208095E-5, -0.16315338818705044, -0.008924045574396428, 0.008713260527377448, 0
954, 1245353500, 0.9999999829573231, 1.7685670109053586E-4, 5.297506868112701E-5, -8.384177624665146E-7, -0.16305159393514942, -0.008692158723494, 0.008234211631107505, 0
955, 1245370167, 0.9999999588997925, 1.9147920649713324E-4, 1.9724114263547368E-4, -8.143745062647036E-5, -0.16331200901322218, -0.00826136988948585, 0.006760555390871864, 0
956, 1245386834, 0.9999999660394511, 3.481888595673055E-5, 2.461398769578183E-4, -7.825536989490567E-5, -0.1631045937411866, -0.007781500649031343, 0.006708563126846978, 0
957, 1245403501, 0.9999999633500957, -1.6669430285264075E-4, 1.844455516180621E-4, -1.0720380281921406E-4, -0.16355932947597715, -0.007741413742312277, 0.008241535412239986, 0
958, 1245420168, 0.9999999818905211, -1.6835745931458035E-4, 6.983563727619436E-5, -5.4751321219681515E-5, -0.16400786661062547, -0.007199460210368349, 0.00943313516780056, 0
959, 1245436835, 0.9999999983677075, 1.2180112439877377E-5, 2.936457965524442E-5, 4.7475798871654547E-5, -0.16449920971062176, -0.007683445381153134, 0.010559733766118448, 0
960, 1245453502, 0.9999999641473598, 2.518784661289797E-4, 4.6619870402997426E-7, 9.089719593316503E-5, -0.16400135329520993, -0.006952490316333694, 0.009838556573778953, 0
961, 1245470169, 0.9999999399450804, 3.251809684823165E-4, 1.057419186129005E-5, 1.1939581110478882E-4, -0.1636703128967928, -0.006915306309274803, 0.007617477659459498, 0
962, 1245486836, 0.9999999670585891, 2.103397074965374E-4, 8.219553063065767E-5, 1.2199968474201073E-4, -0.16342500539809682, -0.007240788409528137, 0.005850963214229898, 0
963, 1245503503, 0.9999999700387427, -1.427496859772448E-5, 1.9896687352372047E-4, 1.4188348113773622E-4, -0.16357113808156723, -0.007066766419751919, 0.005999215716805423, 0
964, 1245520170, 0.9999999540043778, -1.0840649024812521E-4, 2.3988054551238316E-4, 1.5065390456980854E-4, -0.16361489303836232, -0.007158936976821607, 0.007870770990618198, 0
965, 1245536837, 0.9999999786740134, -5.730396432135354E-5, 1.2868319396414085E-4, 1.510260380411799E-4, -0.16412954924536277, -0.0075496969107470314, 0.009671772366991668, 0
966, 1245553504, 0.9999999694494739, -1.912553149956142E-5, -1.8114611172737053E-5, 2.457786122315869E-4, -0.16424631707224338, -0.007301792342237122, 0.009536753089302824, 0
967, 1245570171, 0.9999999494437216, 1.4028748341898822E-4, -7.195671492515877E-5, 2.761416436683762E-4, -0.16344723471211012, -0.007859892954936169, 0.008182721721361655, 0
968, 1245586838, 0.9999999420558656, 7.214668165378413E-5, -3.15678015934684E-5, 3.3118966717454734E-4, -0.16317227351846153, -0.007548380866264212, 0.005397713174605037, 0
969, 1245603505, 0.9999999515859064, -1.1820888703248378E-4, 1.2342381980556816E-4, 2.6004115941076494E-4, -0.16182673119671748, -0.007705156564546921, 0.0038535651711429225, 0
970, 1245620172, 0.9999999101100792, -2.919066600009512E-4, 2.101135249103492E-4, 2.2454986556205703E-4, -0.1613781686250449, -0.007813624230422698, 0.005466089176105041, 0
971, 1245636839, 0.9999999216714233, -2.3144467141761327E-4, 2.2223708085977736E-4, 2.3173517469271546E-4, -0.1622389431519073, -0.008507275770144169, 0.0075923821046003925, 0
972, 1245653506, 0.9999999461489569, 3.988290155670926E-5, 2.101428885672996E-4, 2.4890038885845567E-4, -0.1624848613339445, -0.00915310201890917, 0.00879200418983532, 0
