DeviceTag:,Xsens DOT 2,,,,,,,,,,,,,,,,,
FirmwareVersion:,1.3.0,,,,,,,,,,,,,,,,,
AppVersion:,2020.1.1,,,,,,,,,,,,,,,,,
Measurement Mode:,Sensor fusion Mode - Extended (Quaternion),,,,,,,,,,,,,,,,,
StartTime:,2020-08-03 15:46:12.324 +0200,,,,,,,,,,,,,,,,,
© Xsens Technologies B. V. 2005-2020,,,,,,,,,,,,,,,,,,,
PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Status
111, 348756212, 0.025383256, -0.44155228, 0.21289474, -0.8712434, 0.04080781, -0.09227026, 0.35098076, 0
112, 348772879, 0.025774755, -0.44131818, 0.21200515, -0.8715675, 0.09946586, -0.19296092, 0.33283043, 0
113, 348789546, 0.025760833, -0.4409628, 0.21168444, -0.87182564, 0.08852795, -0.18832423, 0.23477554, 0
114, 348806213, 0.025731698, -0.44043544, 0.21170889, -0.8720871, 0.045077443, -0.16909806, 0.31850433, 0
115, 348822880, 0.02588957, -0.43991286, 0.2119589, -0.8722854, -0.002378686, -0.21409695, 0.2247982, 0
116, 348839547, 0.026010312, -0.4394365, 0.21246366, -0.87239903, -0.07888712, -0.19420359, 0.12729454, 0
117, 348856214, 0.026603447, -0.4390002, 0.21253857, -0.8725826, 0.06894164, -0.016795447, 0.16983795, 0
118, 348872881, 0.027464503, -0.4383853, 0.21177076, -0.8730515, 0.18995976, 0.107604116, 0.3180933, 0
119, 348889548, 0.028422967, -0.4375371, 0.21014743, -0.87383825, 0.11161523, 0.060961384, 0.3264923, 0
120, 348906215, 0.029789161, -0.43677545, 0.20826343, -0.8746246, 0.0980241, -0.242814, 0.10468197, 0
121, 348922882, 0.030145034, -0.43613538, 0.20760508, -0.8750882, 0.0941821, -0.24587224, 0.008646965, 0
122, 348939549, 0.03106696, -0.43574145, 0.20698102, -0.8754, 0.18870406, 0.053209472, 0.30426884, 0
123, 348956216, 0.032264005, -0.43514016, 0.20519818, -0.87607515, 0.21765725, 0.45270723, 0.57037735, 0
124, 348972883, 0.03356996, -0.4342689, 0.20171511, -0.8772664, 0.2938153, 0.32485434, 0.40112686, 0
125, 348989550, 0.0353894, -0.4335791, 0.19751194, -0.87849176, 0.26836294, -0.08024291, 0.054675102, 0
126, 349006217, 0.03697885, -0.43320674, 0.1945498, -0.8792706, 0.092303805, -0.5108318, -0.24487019, 0
127, 349022884, 0.03724564, -0.43282983, 0.19405268, -0.8795547, -0.009731948, -0.5471932, -0.15031338, 0
128, 349039551, 0.038185623, -0.43263188, 0.1946216, -0.87948614, -0.13719825, -0.4117756, 0.030626297, 0
129, 349056218, 0.03824123, -0.4321059, 0.19631469, -0.87936586, -0.37055895, -0.17734836, 0.08663082, 0
130, 349072885, 0.03802977, -0.43179458, 0.19790435, -0.8791718, -0.79712665, -0.058965694, -0.1462822, 0
131, 349089552, 0.03827558, -0.43166283, 0.19889207, -0.87900287, -0.9489181, 0.07536604, -0.06056595, 0
132, 349106219, 0.039174244, -0.43166882, 0.19946808, -0.87883, -1.0904381, 0.31830227, 0.038108826, 0
133, 349122886, 0.040819716, -0.43160412, 0.19947235, -0.87878567, -1.0257763, 0.12452407, 0.19951153, 0
134, 349139553, 0.04358822, -0.43182096, 0.1996523, -0.8785054, -0.7939443, 0.23866227, 0.16243744, 0
135, 349156220, 0.046964448, -0.43218517, 0.20002976, -0.87806624, -0.6635088, 0.3442761, 0.124326706, 0
136, 349172887, 0.05159765, -0.43297607, 0.20011835, -0.87739617, -0.4468637, 0.5434033, 0.23250961, 0
137, 349189554, 0.056556746, -0.43426576, 0.19967155, -0.8765544, -0.2586969, 0.6434456, 0.14000893, 0
138, 349206221, 0.063794434, -0.4367472, 0.19775763, -0.8752576, -0.15738098, 0.6541784, -0.06474781, 0
139, 349222888, 0.07164338, -0.4401332, 0.19526847, -0.8735113, -0.111768395, 0.7905955, -0.06010914, 0
140, 349239555, 0.08010884, -0.44429797, 0.1919606, -0.8713982, -0.06060445, 0.90590763, -0.07103729, 0
141, 349256222, 0.08961632, -0.4492914, 0.18765506, -0.86884624, -0.19454564, 0.8405549, -0.13035202, 0
142, 349272889, 0.09994326, -0.4551506, 0.18293142, -0.8656716, -0.22284919, 0.7934332, -0.19454288, 0
143, 349289556, 0.11053967, -0.46158952, 0.17796123, -0.8620023, -0.2594081, 0.67362165, -0.1790533, 0
144, 349306223, 0.12122065, -0.4683397, 0.17297204, -0.85793144, -0.3281406, 0.62024504, 0.0027475357, 0
145, 349322890, 0.13149327, -0.47548366, 0.16844712, -0.8533769, -0.3701324, 0.6081675, -0.02382183, 0
146, 349339557, 0.1408977, -0.4831351, 0.16454415, -0.84832525, -0.17583345, 0.81827486, -0.41773415, 0
147, 349356224, 0.15125546, -0.4915449, 0.15984866, -0.84258884, -0.2181998, 1.2379575, -0.5826521, 0
148, 349372891, 0.16313596, -0.50049925, 0.15368901, -0.8362229, -0.3959636, 1.3820983, -0.41134357, 0
149, 349389558, 0.17586383, -0.5096438, 0.14647114, -0.8293873, -0.4657105, 1.1833364, -0.30534267, 0
150, 349406225, 0.18861493, -0.5188609, 0.13879582, -0.82215893, -0.45222002, 1.0010241, -0.32615852, 0
151, 349422892, 0.20077333, -0.528123, 0.13161126, -0.8145284, -0.40143964, 0.9535568, -0.3325224, 0
152, 349439559, 0.2121658, -0.5376428, 0.12519473, -0.8063833, -0.35425106, 0.9819492, -0.42344666, 0
153, 349456226, 0.22281562, -0.54755044, 0.119084366, -0.7977233, -0.46400565, 1.123125, -0.44799423, 0
154, 349472893, 0.23280711, -0.55785096, 0.1130137, -0.7885638, -0.78774786, 1.0793606, -0.59082603, 0
155, 349489560, 0.24280979, -0.56816465, 0.1058124, -0.7791265, -0.9022818, 0.87932205, -0.44528866, 0
156, 349506227, 0.25269893, -0.57821244, 0.09724164, -0.76964915, -1.0177851, 0.61617124, -0.24166393, 0
157, 349522894, 0.26230988, -0.58771867, 0.08741974, -0.7603555, -1.0457996, 0.29203567, -0.06962395, 0
158, 349539561, 0.2713565, -0.5965636, 0.076930135, -0.7513728, -1.1256304, 0.011455821, 0.15376282, 0
159, 349556228, 0.2798374, -0.6046992, 0.066363335, -0.7427165, -1.0378001, -0.13699444, 0.3417759, 0
160, 349572895, 0.28770098, -0.61207026, 0.056214165, -0.73446584, -0.86523056, -0.409081, 0.4861946, 0
161, 349589562, 0.29437736, -0.6187938, 0.04674254, -0.72681034, -0.70969677, -0.74136543, 0.696455, 0
162, 349606229, 0.299482, -0.62500536, 0.03819583, -0.7198764, -0.5397598, -1.2029067, 0.91459465, 0
163, 349622896, 0.30334872, -0.63057137, 0.031227127, -0.7137128, -0.35682136, -1.2985156, 1.1927376, 0
164, 349639563, 0.30687782, -0.6352079, 0.025612928, -0.7082957, -0.32580683, -1.2929646, 1.5161734, 0
165, 349656230, 0.31065133, -0.6389078, 0.021272136, -0.70344996, -0.16504669, -1.1922563, 1.5566912, 0
166, 349672897, 0.31501254, -0.6418567, 0.018235771, -0.6988966, 0.07225318, -1.202685, 1.607851, 0
167, 349689564, 0.31951952, -0.64430887, 0.016971372, -0.69461316, 0.4260202, -1.5332108, 1.6719122, 0
168, 349706231, 0.32400402, -0.64680004, 0.018141394, -0.6901767, 0.7234663, -1.4640009, 1.4779329, 0
169, 349722898, 0.32871205, -0.6493345, 0.021629296, -0.6854541, 0.73135585, -1.1642642, 1.4205751, 0
170, 349739565, 0.33376098, -0.6521174, 0.02699801, -0.6801615, 0.6629003, -0.44248524, 1.5169811, 0
171, 349756232, 0.3393138, -0.6551284, 0.033617847, -0.6741992, 0.31389445, -0.0316025, 1.5836363, 0
172, 349772899, 0.34524536, -0.6583697, 0.041841112, -0.66753745, 0.18495479, 0.359996, 1.6980963, 0
173, 349789566, 0.35222206, -0.66148436, 0.05174821, -0.6600773, 0.14520559, 0.82157147, 1.8857965, 0
174, 349806233, 0.3610625, -0.6641966, 0.06267513, -0.65157545, -0.001290955, 1.4633912, 1.9843702, 0
175, 349822900, 0.3716405, -0.66590387, 0.07443746, -0.6425857, -0.2652866, 1.8265803, 2.2198162, 0
176, 349839567, 0.3841718, -0.6658136, 0.0855816, -0.63386285, -0.34900466, 1.921936, 2.1064234, 0
177, 349856234, 0.39874828, -0.66385496, 0.095745824, -0.6254048, -0.57778364, 2.2000394, 2.053462, 0
178, 349872901, 0.41541225, -0.66020584, 0.10471009, -0.6169269, -0.73088986, 2.0719354, 1.79245, 0
179, 349889568, 0.4335432, -0.65539587, 0.11300199, -0.60805345, -0.637716, 1.7740389, 1.2330236, 0
180, 349906235, 0.45224264, -0.6500401, 0.12117286, -0.5985345, -0.91667056, 1.4014854, 0.84391785, 0
181, 349922902, 0.47083083, -0.64429814, 0.12918895, -0.58865124, -1.1623921, 1.1425569, 0.5885706, 0
182, 349939569, 0.48924682, -0.638485, 0.1369065, -0.5781288, -1.3216207, 0.9835019, 0.58862877, 0
183, 349956236, 0.5082029, -0.632227, 0.14387804, -0.5668507, -1.8516477, 0.8008476, 0.8162298, 0
184, 349972903, 0.5279061, -0.624719, 0.14975825, -0.5555319, -2.347519, 0.43025976, 0.8074932, 0
