DeviceTag:,Xsens DOT 5,,,,,,,,,,,,,,,,,
FirmwareVersion:,1.3.0,,,,,,,,,,,,,,,,,
AppVersion:,2020.1.1,,,,,,,,,,,,,,,,,
Measurement Mode:,Sensor fusion Mode - Orientation (Quaternion),,,,,,,,,,,,,,,,,
StartTime:,2020-08-10 11:49:33.339 +0200,,,,,,,,,,,,,,,,,
© Xsens Technologies B. V. 2005-2020,,,,,,,,,,,,,,,,,,,
PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z
278, 351533824, 0.87299055, -0.030361054, 0.44579002, 0.19554336
279, 351550491, 0.8697126, -0.03596918, 0.4520037, 0.19493338
280, 351567158, 0.86628014, -0.041211918, 0.45837608, 0.19429804
281, 351583825, 0.8628452, -0.046104535, 0.46471438, 0.19342537
282, 351600492, 0.85945255, -0.050670404, 0.47095463, 0.19229035
283, 351617159, 0.85604465, -0.055381034, 0.47703707, 0.19119692
284, 351633826, 0.8524692, -0.061070327, 0.48286697, 0.19080435
285, 351650493, 0.84871644, -0.067729294, 0.48837024, 0.19127925
286, 351667160, 0.84476745, -0.07475161, 0.49381548, 0.19216293
287, 351683827, 0.8407904, -0.08069628, 0.49947807, 0.19256566
288, 351700494, 0.8370522, -0.08537243, 0.5052077, 0.191887
289, 351717161, 0.83330727, -0.09011488, 0.51088065, 0.19099635
290, 351733828, 0.829409, -0.09537926, 0.51644117, 0.19045253
291, 351750495, 0.82535493, -0.10126489, 0.52188283, 0.19019258
292, 351767162, 0.8210851, -0.10712135, 0.52748644, 0.19000664
293, 351783829, 0.816713, -0.111987494, 0.5334908, 0.18927917
294, 351800496, 0.812618, -0.11531912, 0.5396913, 0.18731552
295, 351817163, 0.80862194, -0.11794648, 0.546043, 0.18454409
296, 351833830, 0.8046438, -0.11985344, 0.5525068, 0.18143839
297, 351850497, 0.8004155, -0.12168766, 0.55913043, 0.17860639
298, 351867164, 0.79581505, -0.123851486, 0.5659587, 0.17615363
299, 351883831, 0.79117084, -0.12636422, 0.57269126, 0.17350967
300, 351900498, 0.7866569, -0.12842123, 0.57932657, 0.17046922
301, 351917165, 0.78227574, -0.12869006, 0.586291, 0.16657263
302, 351933832, 0.7778503, -0.12755033, 0.5936598, 0.16201337
303, 351950499, 0.77343875, -0.1262782, 0.60084337, 0.15758741
304, 351967166, 0.76892704, -0.1259155, 0.60759723, 0.15402083
305, 351983833, 0.7643101, -0.12686065, 0.61381507, 0.15155058
306, 352000500, 0.7596517, -0.12867293, 0.6196415, 0.14972286
307, 352017167, 0.75494766, -0.13066843, 0.6253901, 0.1478765
308, 352033834, 0.75043094, -0.13247082, 0.6308447, 0.1460823
309, 352050501, 0.74606705, -0.13443892, 0.6358799, 0.14480028
310, 352067168, 0.7417235, -0.13674414, 0.6406118, 0.1440971
311, 352083835, 0.7376078, -0.1392253, 0.64491045, 0.14367242
312, 352100502, 0.73373646, -0.14139499, 0.64894515, 0.1432083
313, 352117169, 0.7300893, -0.14381224, 0.65254676, 0.14307486
314, 352133836, 0.72639394, -0.14698781, 0.6558537, 0.14353558
315, 352150503, 0.7229376, -0.15020207, 0.6588186, 0.14407893
