DeviceTag:;Xsens DOT 2;;;;;;;;;;;
FirmwareVersion:;1.3.0;;;;;;;;;;;
AppVersion:;2020.1.1;;;;;;;;;;;
Measurement Mode:;Inertial Mode - High Fidelity (with mag);;;;;;;;;;;
StartTime:;2020-07-29 17:14:08.108 +0200;;;;;;;;;;;
© Xsens Technologies B. V. 2005-2020;;;;;;;;;;;;
PacketCounter;SampleTimeFine;dQ_W;dQ_X;dQ_Y;dQ_Z;dV[1];dV[2];dV[3];Mag_X;Mag_Y;Mag_Z;Status
75;2309270404; 0.9999998745467099; -4.948572118692318E-4; -1.6713195466736348E-5; -7.578636739841162E-5; -0.16240871920161087; 0.006459827710758412; 0.029929275057306304; 0.502685546875; -0.18798828125; -0.19287109375;0
76;2309287071; 0.999999898138023; -4.442850205680915E-4; -2.169077170088331E-5; -7.657855025144933E-5; -0.1619320521617686; 0.005769849865909039; 0.029744832742188212; 0.502685546875; -0.18310546875; -0.19580078125;0
77;2309303738; 0.9999999503406266; -3.077917254151741E-4; 1.4458147122546963E-5; -6.613592212639797E-5; -0.16182690408763903; 0.0056205813645058; 0.029562983504501882; 0.5009765625; -0.185302734375; -0.19384765625;0
78;2309320405; 0.999999983721498; -1.6844664966286782E-4; 1.121492972772434E-5; -6.369423336094471E-5; -0.16233134117036632; 0.005355423113370492; 0.029198889843069155; 0.50048828125; -0.18310546875; -0.193603515625;0
79;2309337072; 0.9999999943976727; -5.977675964813356E-5; -1.1861577623851692E-5; -8.654881007696959E-5; -0.16294546716115046; 0.005787694819475324; 0.02958074576783083; 0.50244140625; -0.1845703125; -0.19580078125;0
80;2309353739; 0.9999999931966334; -4.3117154130134505E-6; -4.458557383339897E-5; -1.077045442919311E-4; -0.16286057254247488; 0.005794869379575088; 0.029748451872891525; 0.5009765625; -0.183837890625; -0.19384765625;0
81;2309370406; 0.9999999892247387; 7.567788578011214E-5; -6.098979252868071E-5; -1.1001647766367696E-4; -0.16293751803808887; 0.0058004402732952445; 0.0298512663620223; 0.5029296875; -0.184814453125; -0.19189453125;0
82;2309387073; 0.9999999797375492; 1.44321531528796E-4; -8.670601803451723E-5; -1.1035516863217021E-4; -0.16283258515413968; 0.005943997422399559; 0.02991192470231788; 0.501220703125; -0.182373046875; -0.19384765625;0
83;2309403740; 0.999999970549072; 1.9044772231915919E-4; -1.1384569197885921E-4; -9.833960929234166E-5; -0.16264890241330132; 0.005887289031755304; 0.02997715514253703; 0.501953125; -0.1845703125; -0.1953125;0
84;2309420407; 0.999999954115368; 2.47160820155079E-4; -1.4983577268688246E-4; -9.071952468281408E-5; -0.1621934606474541; 0.006285708788549907; 0.029984680931825547; 0.501220703125; -0.184814453125; -0.195068359375;0
85;2309437074; 0.9999999447287277; 2.771618168643242E-4; -1.6233682377678194E-4; -8.585234211122562E-5; -0.1621323848742232; 0.006998048380422298; 0.03009881604837443; 0.503173828125; -0.184326171875; -0.193115234375;0
86;2309453741; 0.9999999474404666; 2.3817221161409607E-4; -2.0205619177576797E-4; -8.698480894153704E-5; -0.1621121635059097; 0.007296915521574146; 0.03013525666041188; 0.50341796875; -0.185302734375; -0.19580078125;0
87;2309470408; 0.9999999546497107; 1.9435611161633393E-4; -2.0982913160858162E-4; -9.432928384006668E-5; -0.16244716993791367; 0.0070393315713411925; 0.03018322479003211; 0.501953125; -0.18408203125; -0.19189453125;0
88;2309487075; 0.9999999576774721; 1.712626447540888E-4; -2.126128482827332E-4; -1.0054818346394434E-4; -0.16192146813174815; 0.007179405216452911; 0.030306172173103402; 0.501220703125; -0.1845703125; -0.192626953125;0
89;2309503742; 0.9999999714934064; 9.853803701068142E-5; -2.0245215149498896E-4; -7.947684011799795E-5; -0.1619611488258742; 0.007343577504329145; 0.03041992719067746; 0.500732421875; -0.18115234375; -0.1962890625;0
90;2309520409; 0.9999999707435547; 7.991396538900575E-5; -2.0537237682312535E-4; -9.974384582767115E-5; -0.16177113189660416; 0.007020565087068283; 0.030538202479751413; 0.501220703125; -0.18359375; -0.1943359375;0
91;2309537076; 0.999999972139064; 4.507058406974518E-5; -2.12844824948856E-4; -9.15838098994315E-5; -0.16202153900810184; 0.006964309727477129; 0.030527889180189262; 0.50244140625; -0.181884765625; -0.19677734375;0
92;2309553743; 0.9999999726850625; 1.1879139116960369E-5; -2.1453961785312776E-4; -9.198648039726587E-5; -0.1619196696769442; 0.006586939286314118; 0.030356603408093034; 0.501220703125; -0.185302734375; -0.198486328125;0
93;2309570410; 0.999999968637385; 1.6006046743649582E-5; -2.293069234876651E-4; -9.943525655653486E-5; -0.16202649735223532; 0.0063906087919810214; 0.030346100309345637; 0.502197265625; -0.183349609375; -0.199951171875;0
94;2309587077; 0.999999970928441; 3.3626388971141896E-5; -2.1596956829386327E-4; -1.0183088302018195E-4; -0.16170336820226455; 0.006442635258547727; 0.030379155122253615; 0.50244140625; -0.181396484375; -0.196533203125;0
95;2309603744; 0.9999999744328684; 7.19849802539585E-5; -1.9092467205809353E-4; -9.746894292178566E-5; -0.16155473702932058; 0.006369384296496874; 0.030252023490975354; 0.5009765625; -0.182861328125; -0.1962890625;0
96;2309620411; 0.9999999719089773; 1.3045599038893907E-4; -1.6358124267621887E-4; -1.1137529498761456E-4; -0.1614847406850729; 0.006386834236335605; 0.030118481435479925; 0.50048828125; -0.1826171875; -0.199462890625;0
97;2309637078; 0.9999999627827062; 1.6672487917945844E-4; -1.8301336913399344E-4; -1.1464513702619251E-4; -0.16204790641235617; 0.0066179714795857325; 0.029961530077586868; 0.50146484375; -0.181884765625; -0.2001953125;0
98;2309653745; 0.9999999614971021; 1.5552653361161628E-4; -2.145207522447207E-4; -8.245082412006166E-5; -0.16200569793674843; 0.0063269528886550075; 0.029951499164425514; 0.5009765625; -0.182861328125; -0.199462890625;0
99;2309670412; 0.9999999476911139; 2.3918165161368465E-4; -2.1310099137423005E-4; -4.46975895501689E-5; -0.1619172883737692; 0.0062288962145147855; 0.029863535038430637; 0.501220703125; -0.179931640625; -0.200927734375;0
100;2309687079; 0.9999999383584929; 2.6297547801490406E-4; -2.322535820537368E-4; -1.3608156392008741E-5; -0.16221624537734783; 0.0065821254231588425; 0.030036150984661485; 0.50390625; -0.184326171875; -0.19970703125;0
101;2309703746; 0.9999999438627306; 2.3328355879115303E-4; -2.4052716369630384E-4; -1.8731930007120926E-8; -0.16202983697647863; 0.00582563666056439; 0.030392874385314492; 0.502197265625; -0.1845703125; -0.197509765625;0
102;2309720413; 0.9999999372749907; 2.5612017515913577E-4; -2.4201310379967994E-4; 3.5806817791361745E-5; -0.1615572197405102; 0.005193215938055135; 0.030574244772676014; 0.499755859375; -0.18310546875; -0.198486328125;0
103;2309737080; 0.9999998898500773; 4.180417042875251E-4; -2.0256668615155351E-4; 6.713943916780708E-5; -0.16115429660311897; 0.0051256437565839474; 0.030527045083793655; 0.49853515625; -0.18115234375; -0.20263671875;0
104;2309753747; 0.9999998018952571; 6.047749050754614E-4; -1.5091366413251715E-4; 8.764603057193066E-5; -0.16188171993730915; 0.005398273488738441; 0.030337930013938225; 0.49951171875; -0.1845703125; -0.20166015625;0
105;2309770414; 0.9999998005624191; 6.150403625657386E-4; -1.3791223485472466E-4; 3.975789043292322E-5; -0.16255984990110012; 0.007284750290006546; 0.030388814354172778; 0.50048828125; -0.185302734375; -0.203369140625;0
106;2309787081; 0.9999998978822268; 4.246565961407711E-4; -1.5410874477570643E-4; -1.2361472276178898E-5; -0.16262534516763363; 0.008193181350113862; 0.0305299657251654; 0.500732421875; -0.183349609375; -0.204345703125;0
107;2309803748; 0.9999999641902604; 2.0836013512312568E-4; -1.6616373585317398E-4; -2.4395589560521905E-5; -0.16251999333828654; 0.0077228519610366905; 0.030531162271202783; 0.5; -0.186767578125; -0.205078125;0
108;2309820415; 0.9999999736110526; 1.2674726512376666E-4; -1.9138174395623086E-4; -9.27645666976007E-6; -0.16195200173747384; 0.006872181856431105; 0.03084512175611792; 0.4951171875; -0.1845703125; -0.20556640625;0
109;2309837082; 0.9999999684584729; 1.716135067690583E-4; -1.79245424290448E-4; 3.876770826677368E-5; -0.161307481270752; 0.005649934027274914; 0.03063582391746457; 0.49951171875; -0.184814453125; -0.204345703125;0
110;2309853749; 0.9999999405044333; 3.033303724728209E-4; -1.4583993951136807E-4; 7.558126055556835E-5; -0.1613117011021235; 0.0054716096929677965; 0.03057568653865498; 0.498291015625; -0.18701171875; -0.205322265625;0
111;2309870416; 0.9999998995017982; 4.2174771275721445E-4; -1.1482188815389178E-4; 9.970553705124231E-5; -0.16136125769212595; 0.006141988079063153; 0.030623837694675186; 0.499267578125; -0.186767578125; -0.207763671875;0
112;2309887083; 0.9999998710722721; 4.8698281122105946E-4; -9.540864431086851E-5; 1.0770502006840488E-4; -0.16186926763803083; 0.006690087100831868; 0.03042194274974123; 0.49951171875; -0.18798828125; -0.206787109375;0
113;2309903750; 0.9999998558063047; 5.159289737838857E-4; -1.0246837201083672E-4; 1.0818917067040303E-4; -0.1619951432452792; 0.0067460484674949014; 0.030465357150012026; 0.49755859375; -0.1904296875; -0.207275390625;0
114;2309920417; 0.9999998298072013; 5.540627147607446E-4; -1.4082987925840773E-4; 1.1647755914689917E-4; -0.16223179815433578; 0.006978352581018053; 0.03051990703583622; 0.4970703125; -0.187744140625; -0.20849609375;0
115;2309937084; 0.9999998061055017; 5.777342010483688E-4; -1.724523394991129E-4; 1.557958367074397E-4; -0.16188014496272904; 0.006778235307114008; 0.030622884927655754; 0.496337890625; -0.19384765625; -0.208984375;0
116;2309953751; 0.9999997557053879; 6.516566838852822E-4; -1.7585988293268923E-4; 1.816756242967732E-4; -0.16158122008944176; 0.006885255506678213; 0.030481969830219238; 0.500732421875; -0.193603515625; -0.210693359375;0
117;2309970418; 0.99999974488088; 6.690160369134113E-4; -1.548312246850321E-4; 1.9667996681443925E-4; -0.1616915496641426; 0.007201050551637521; 0.031123002430098985; 0.499267578125; -0.19287109375; -0.211669921875;0
118;2309987085; 0.9999997293494449; 6.985154390743986E-4; -1.1915340936161785E-4; 1.9793858476679915E-4; -0.16109604606149433; 0.007432821735631104; 0.03152232794741181; 0.49853515625; -0.19189453125; -0.210693359375;0
