DeviceTag:,Xsens DOT 5,,,,,,,,,,,,,,,,,
FirmwareVersion:,1.3.0,,,,,,,,,,,,,,,,,
AppVersion:,2020.1.1,,,,,,,,,,,,,,,,,
Measurement Mode:,Sensor fusion Mode - Orientation (Quaternion),,,,,,,,,,,,,,,,,
StartTime:,2020-08-10 12:00:17.523 +0200,,,,,,,,,,,,,,,,,
© Xsens Technologies B. V. 2005-2020,,,,,,,,,,,,,,,,,,,
PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z
202, 994440070, 0.7784301, -0.14330158, 0.5746475, 0.20806667
203, 994456737, 0.775244, -0.14606458, 0.5788424, 0.20640638
204, 994473404, 0.7720045, -0.14993343, 0.58257484, 0.2052699
205, 994490071, 0.7684842, -0.15512203, 0.5860095, 0.20484754
206, 994506738, 0.7645051, -0.16152152, 0.5892689, 0.20543894
207, 994523405, 0.7603277, -0.16859268, 0.5922282, 0.2067469
208, 994540072, 0.7561441, -0.17494503, 0.59530693, 0.20796688
209, 994556739, 0.7522934, -0.1792701, 0.5987734, 0.20829642
210, 994573406, 0.74859136, -0.18215947, 0.6026492, 0.20794894
211, 994590073, 0.7449257, -0.18437907, 0.6066939, 0.20739521
212, 994606740, 0.74117506, -0.18707821, 0.61059815, 0.20695738
213, 994623407, 0.7373946, -0.190542, 0.61418927, 0.20667487
214, 994640074, 0.7336084, -0.19463822, 0.61733276, 0.2069661
215, 994656741, 0.7298386, -0.19905709, 0.6201717, 0.20760359
216, 994673408, 0.7263479, -0.20324413, 0.6227821, 0.20797409
217, 994690075, 0.7229384, -0.20643902, 0.62568814, 0.20798448
218, 994706742, 0.71972656, -0.20884804, 0.62865764, 0.20776434
219, 994723409, 0.71668667, -0.21058132, 0.6315273, 0.20781988
220, 994740076, 0.71354145, -0.2122352, 0.63437885, 0.20827493
221, 994756743, 0.71065605, -0.21421424, 0.6367898, 0.20875625
222, 994773410, 0.70844376, -0.216325, 0.6385574, 0.2087003
223, 994790077, 0.70649457, -0.21832025, 0.64018494, 0.20824283
224, 994806744, 0.7048647, -0.22034216, 0.6414868, 0.20762919
225, 994823411, 0.7032835, -0.22229534, 0.64258724, 0.2075062
226, 994840078, 0.70166045, -0.2242145, 0.6435575, 0.20792845
227, 994856745, 0.69996375, -0.22606443, 0.6445138, 0.2086807
228, 994873412, 0.6983585, -0.22788358, 0.645374, 0.20942026
229, 994890079, 0.69687766, -0.22970533, 0.64612454, 0.21004769
230, 994906746, 0.6955216, -0.23121043, 0.6468126, 0.21077208
231, 994923413, 0.6941888, -0.23257907, 0.6474592, 0.2116731
232, 994940080, 0.6930366, -0.23389645, 0.6479225, 0.21257754
233, 994956747, 0.69199026, -0.23509584, 0.6483976, 0.21321368
234, 994973414, 0.691177, -0.23596855, 0.6488855, 0.21340325
235, 994990081, 0.6905386, -0.23667333, 0.6493443, 0.21329406
236, 995006748, 0.69002116, -0.23730552, 0.64975286, 0.21302232
237, 995023415, 0.6895917, -0.23791821, 0.6501095, 0.2126405
238, 995040082, 0.689193, -0.23823115, 0.65047735, 0.21245839
239, 995056749, 0.68879294, -0.23837182, 0.6508446, 0.21247306
240, 995073416, 0.6884418, -0.23842035, 0.65118927, 0.21250054
241, 995090083, 0.688168, -0.23837414, 0.65155035, 0.21233204
242, 995106750, 0.6880327, -0.23826778, 0.6518352, 0.21201539
243, 995123417, 0.68796927, -0.23801619, 0.6521036, 0.21167804
244, 995140084, 0.687886, -0.2378211, 0.65233874, 0.21144366
245, 995156751, 0.6878026, -0.2376988, 0.65247214, 0.21144068
246, 995173418, 0.6876116, -0.23778193, 0.6526083, 0.21154827
247, 995190085, 0.68739545, -0.23804773, 0.65268517, 0.21171433
248, 995206752, 0.6871205, -0.23826641, 0.65278095, 0.21206549
249, 995223419, 0.68679893, -0.23851597, 0.6528601, 0.21258222
250, 995240086, 0.68653363, -0.23873964, 0.652927, 0.2129825
251, 995256753, 0.6863808, -0.23882377, 0.6529968, 0.21316703
252, 995273420, 0.6862808, -0.23875327, 0.6531447, 0.21311407
253, 995290087, 0.68619454, -0.2385475, 0.6533744, 0.21291783
254, 995306754, 0.6860801, -0.2383826, 0.65353954, 0.21296515
255, 995323421, 0.685948, -0.23830892, 0.6536589, 0.213106
256, 995340088, 0.68585306, -0.23828395, 0.6537251, 0.21323657
257, 995356755, 0.685818, -0.23825541, 0.6537911, 0.21317895
258, 995373422, 0.68583304, -0.2382064, 0.65380186, 0.21315262
259, 995390089, 0.6858119, -0.2382121, 0.65378445, 0.2132674
260, 995406756, 0.6857758, -0.23829521, 0.65369874, 0.2135537
261, 995423423, 0.68577063, -0.23839356, 0.6535824, 0.21381603
262, 995440090, 0.685787, -0.23856063, 0.65340096, 0.21413124
263, 995456757, 0.6857493, -0.23886138, 0.65318555, 0.21457389
264, 995473424, 0.6857075, -0.23936658, 0.652754, 0.2154558
265, 995490091, 0.68556607, -0.24019328, 0.65218383, 0.21670927
266, 995506758, 0.68554085, -0.24116611, 0.65140027, 0.2180608
267, 995523425, 0.6856301, -0.24218318, 0.65045005, 0.21948463
268, 995540092, 0.68581206, -0.24308865, 0.6495137, 0.22068495
269, 995556759, 0.6860207, -0.24378511, 0.64865077, 0.22180323
270, 995573426, 0.68635845, -0.24415518, 0.6478599, 0.22266124
271, 995590093, 0.686918, -0.24406119, 0.6471541, 0.22309095
272, 995606760, 0.6876378, -0.24360669, 0.6464834, 0.22331423
273, 995623427, 0.68847835, -0.24304377, 0.64570665, 0.22358502
274, 995640094, 0.6895447, -0.2426165, 0.6446628, 0.22377501
275, 995656761, 0.6913663, -0.24217759, 0.643053, 0.22326128
276, 995673428, 0.69361275, -0.24195741, 0.6412023, 0.22185133
277, 995690095, 0.6955176, -0.24213882, 0.6393021, 0.22117215
278, 995706762, 0.6971268, -0.24210136, 0.63769424, 0.22078791
279, 995723429, 0.6989373, -0.24152668, 0.63612294, 0.22022516
280, 995740096, 0.7009718, -0.24069397, 0.63432705, 0.21985075
281, 995756763, 0.7032982, -0.23970026, 0.63214684, 0.21978605
282, 995773430, 0.7057463, -0.23864672, 0.6297494, 0.21996789
283, 995790097, 0.70827174, -0.23739558, 0.62732357, 0.22013536
284, 995806764, 0.71093416, -0.2361527, 0.6246876, 0.22038585
285, 995823431, 0.7136125, -0.23547743, 0.621581, 0.22123478
286, 995840098, 0.71639705, -0.23536715, 0.61791676, 0.22261293
287, 995856765, 0.71920073, -0.23570776, 0.6137149, 0.22482534
288, 995873432, 0.72214526, -0.23590952, 0.6093116, 0.22714032
289, 995890099, 0.72514516, -0.23599423, 0.6047489, 0.22967403
290, 995906766, 0.72829163, -0.23577912, 0.6001177, 0.23207434
291, 995923433, 0.73179674, -0.23540714, 0.5951557, 0.23419411
292, 995940100, 0.7355659, -0.23450583, 0.5900425, 0.23621985
293, 995956767, 0.7395163, -0.23311202, 0.58493614, 0.23795897
294, 995973434, 0.7436603, -0.23133649, 0.5797488, 0.23946664
295, 995990101, 0.7482, -0.22912113, 0.574336, 0.24049735
296, 996006768, 0.75314194, -0.22660889, 0.56861955, 0.24103461
297, 996023435, 0.7581774, -0.22367044, 0.56285626, 0.24151921
298, 996040102, 0.7633545, -0.22028157, 0.5570485, 0.24179132
299, 996056769, 0.76879257, -0.21673125, 0.5509256, 0.24179876
300, 996073436, 0.7743768, -0.21295431, 0.54469395, 0.24145333
301, 996090103, 0.7799661, -0.20899417, 0.5383813, 0.24108101
302, 996106770, 0.78541887, -0.20481485, 0.5320531, 0.24101464
303, 996123437, 0.7909338, -0.19992512, 0.52582556, 0.24075128
304, 996140104, 0.7966015, -0.1943313, 0.5196914, 0.23996335
305, 996156771, 0.80230856, -0.18801416, 0.51376647, 0.23873776
306, 996173438, 0.80810446, -0.18091567, 0.5078788, 0.23726758
307, 996190105, 0.81371504, -0.17376283, 0.5018979, 0.23616347
308, 996206772, 0.8190319, -0.16718882, 0.49576685, 0.23547766
309, 996223439, 0.8241646, -0.16152748, 0.48927578, 0.23509698
310, 996240106, 0.8291278, -0.15674481, 0.48240736, 0.23507768
